"year","em","sector","month","global_total","units"
2008,"CO2","SLV",12,4042.76733550219,"kt"
2008,"CO2","WST",1,8818.8315791419,"kt"
2008,"CO2","WST",2,7965.39626503139,"kt"
2008,"CO2","WST",3,8818.8315791419,"kt"
2008,"CO2","WST",4,8534.35314110506,"kt"
2008,"CO2","WST",5,8818.8315791419,"kt"
2008,"CO2","WST",6,8534.35314110506,"kt"
2008,"CO2","WST",7,8818.8315791419,"kt"
2008,"CO2","WST",8,8818.8315791419,"kt"
2008,"CO2","WST",9,8534.35314110506,"kt"
2008,"CO2","WST",10,8818.8315791419,"kt"
2008,"CO2","WST",11,8534.35314110506,"kt"
2008,"CO2","WST",12,8818.8315791419,"kt"
2008,"CO2","SHP",1,98556.6248420073,"kt"
2008,"CO2","SHP",2,84577.9717150165,"kt"
2008,"CO2","SHP",3,103371.99143367,"kt"
2008,"CO2","SHP",4,99241.3483148963,"kt"
2008,"CO2","SHP",5,104346.95318872,"kt"
2008,"CO2","SHP",6,97050.3204176464,"kt"
2008,"CO2","SHP",7,107313.15117074,"kt"
2008,"CO2","SHP",8,108789.975320767,"kt"
2008,"CO2","SHP",9,103575.016801247,"kt"
2008,"CO2","SHP",10,111341.872156143,"kt"
2008,"CO2","SHP",11,108403.052257497,"kt"
2008,"CO2","SHP",12,109516.965054698,"kt"
2008,"CO2","RCO",1,464982.12758535,"kt"
2008,"CO2","RCO",2,356648.725851787,"kt"
2008,"CO2","RCO",3,319397.237524688,"kt"
2008,"CO2","RCO",4,209726.336469049,"kt"
2008,"CO2","RCO",5,184363.486417686,"kt"
2008,"CO2","RCO",6,173722.001980275,"kt"
2008,"CO2","RCO",7,183741.309234992,"kt"
2008,"CO2","RCO",8,182678.350072131,"kt"
2008,"CO2","RCO",9,173631.719873085,"kt"
2008,"CO2","RCO",10,206493.335654332,"kt"
2008,"CO2","RCO",11,282234.953085009,"kt"
2008,"CO2","RCO",12,435217.157901912,"kt"
2009,"CO2","AGR",1,0,"kt"
2009,"CO2","AGR",2,0,"kt"
2009,"CO2","AGR",3,0,"kt"
2009,"CO2","AGR",4,0,"kt"
2009,"CO2","AGR",5,0,"kt"
2009,"CO2","AGR",6,0,"kt"
2009,"CO2","AGR",7,0,"kt"
2009,"CO2","AGR",8,0,"kt"
2009,"CO2","AGR",9,0,"kt"
2009,"CO2","AGR",10,0,"kt"
2009,"CO2","AGR",11,0,"kt"
2009,"CO2","AGR",12,0,"kt"
2009,"CO2","ENE",1,1231260.17163141,"kt"
2009,"CO2","ENE",2,1068953.32580817,"kt"
2009,"CO2","ENE",3,1152557.60238117,"kt"
2009,"CO2","ENE",4,1089316.80538217,"kt"
2009,"CO2","ENE",5,1119144.81072205,"kt"
2009,"CO2","ENE",6,1092488.42535284,"kt"
2009,"CO2","ENE",7,1145276.87301562,"kt"
2009,"CO2","ENE",8,1140018.24947868,"kt"
2009,"CO2","ENE",9,1079353.19376121,"kt"
2009,"CO2","ENE",10,1125930.70929824,"kt"
2009,"CO2","ENE",11,1113488.58785654,"kt"
2009,"CO2","ENE",12,1212370.95207927,"kt"
2009,"CO2","IND",1,686642.361633815,"kt"
2009,"CO2","IND",2,622554.441303409,"kt"
2009,"CO2","IND",3,650144.518670787,"kt"
2009,"CO2","IND",4,634232.130141697,"kt"
2009,"CO2","IND",5,601933.607320788,"kt"
2009,"CO2","IND",6,568651.159060644,"kt"
2009,"CO2","IND",7,568050.105595576,"kt"
2009,"CO2","IND",8,587606.197695999,"kt"
2009,"CO2","IND",9,563591.143761644,"kt"
2009,"CO2","IND",10,621489.69942121,"kt"
2009,"CO2","IND",11,631702.122492197,"kt"
2009,"CO2","IND",12,689256.702871632,"kt"
2009,"CO2","TRA",1,462547.023807776,"kt"
2009,"CO2","TRA",2,417784.408600572,"kt"
2009,"CO2","TRA",3,462547.023807776,"kt"
2009,"CO2","TRA",4,447626.152072041,"kt"
2009,"CO2","TRA",5,462547.023807776,"kt"
2009,"CO2","TRA",6,447626.152072041,"kt"
2009,"CO2","TRA",7,462547.023807776,"kt"
2009,"CO2","TRA",8,462547.023807776,"kt"
2009,"CO2","TRA",9,447626.152072041,"kt"
2009,"CO2","TRA",10,462547.023807776,"kt"
2009,"CO2","TRA",11,447626.152072041,"kt"
2009,"CO2","TRA",12,462547.023807776,"kt"
2009,"CO2","SLV",1,4078.65894167455,"kt"
2009,"CO2","SLV",2,3683.95001183507,"kt"
2009,"CO2","SLV",3,4078.65894167455,"kt"
2009,"CO2","SLV",4,3947.08929839472,"kt"
2009,"CO2","SLV",5,4078.65894167455,"kt"
2009,"CO2","SLV",6,3947.08929839472,"kt"
2009,"CO2","SLV",7,4078.65894167455,"kt"
2009,"CO2","SLV",8,4078.65894167455,"kt"
2009,"CO2","SLV",9,3947.08929839472,"kt"
2009,"CO2","SLV",10,4078.65894167455,"kt"
2009,"CO2","SLV",11,3947.08929839472,"kt"
2009,"CO2","SLV",12,4078.65894167455,"kt"
2009,"CO2","WST",1,9135.94576070758,"kt"
2009,"CO2","WST",2,8251.8219774133,"kt"
2009,"CO2","WST",3,9135.94576070758,"kt"
2009,"CO2","WST",4,8841.23783294282,"kt"
2009,"CO2","WST",5,9135.94576070758,"kt"
2009,"CO2","WST",6,8841.23783294282,"kt"
2009,"CO2","WST",7,9135.94576070758,"kt"
2009,"CO2","WST",8,9135.94576070758,"kt"
2009,"CO2","WST",9,8841.23783294282,"kt"
2009,"CO2","WST",10,9135.94576070758,"kt"
2009,"CO2","WST",11,8841.23783294282,"kt"
2009,"CO2","WST",12,9135.94576070758,"kt"
2009,"CO2","SHP",1,82984.7398208055,"kt"
2009,"CO2","SHP",2,71214.7051361944,"kt"
2009,"CO2","SHP",3,87039.2815057656,"kt"
2009,"CO2","SHP",4,83561.2774136662,"kt"
2009,"CO2","SHP",5,87860.1999139173,"kt"
2009,"CO2","SHP",6,81716.4305524341,"kt"
2009,"CO2","SHP",7,90357.7404718405,"kt"
2009,"CO2","SHP",8,91601.2273307653,"kt"
2009,"CO2","SHP",9,87210.228992375,"kt"
2009,"CO2","SHP",10,93749.9260638309,"kt"
2009,"CO2","SHP",11,91275.4378692493,"kt"
2009,"CO2","SHP",12,92213.3531418856,"kt"
2009,"CO2","RCO",1,460089.258955666,"kt"
2009,"CO2","RCO",2,352745.628053093,"kt"
2009,"CO2","RCO",3,315310.509851674,"kt"
2009,"CO2","RCO",4,207608.911148503,"kt"
2009,"CO2","RCO",5,183456.048102935,"kt"
2009,"CO2","RCO",6,172933.899344458,"kt"
2009,"CO2","RCO",7,182895.433126309,"kt"
2009,"CO2","RCO",8,181849.178433389,"kt"
2009,"CO2","RCO",9,172817.401478833,"kt"
2009,"CO2","RCO",10,204542.237710257,"kt"
2009,"CO2","RCO",11,278838.024573824,"kt"
2009,"CO2","RCO",12,430414.938943794,"kt"
2010,"CO2","AGR",1,0,"kt"
2010,"CO2","AGR",2,0,"kt"
2010,"CO2","AGR",3,0,"kt"
2010,"CO2","AGR",4,0,"kt"
2010,"CO2","AGR",5,0,"kt"
2010,"CO2","AGR",6,0,"kt"
2010,"CO2","AGR",7,0,"kt"
2010,"CO2","AGR",8,0,"kt"
2010,"CO2","AGR",9,0,"kt"
2010,"CO2","AGR",10,0,"kt"
2010,"CO2","AGR",11,0,"kt"
2010,"CO2","AGR",12,0,"kt"
2010,"CO2","ENE",1,1294146.87241407,"kt"
2010,"CO2","ENE",2,1124435.92317071,"kt"
2010,"CO2","ENE",3,1212523.95482011,"kt"
2010,"CO2","ENE",4,1145951.86766013,"kt"
2010,"CO2","ENE",5,1177338.38530201,"kt"
2010,"CO2","ENE",6,1148842.27772895,"kt"
2010,"CO2","ENE",7,1203958.83524998,"kt"
2010,"CO2","ENE",8,1198794.24844501,"kt"
2010,"CO2","ENE",9,1135294.64712321,"kt"
2010,"CO2","ENE",10,1184024.14782186,"kt"
2010,"CO2","ENE",11,1170893.88499547,"kt"
2010,"CO2","ENE",12,1274194.21154949,"kt"
2010,"CO2","IND",1,729943.802115391,"kt"
2010,"CO2","IND",2,661860.046076371,"kt"
2010,"CO2","IND",3,691067.449949822,"kt"
2010,"CO2","IND",4,674252.023163646,"kt"
2010,"CO2","IND",5,639827.472517235,"kt"
2010,"CO2","IND",6,604484.542184429,"kt"
2010,"CO2","IND",7,603780.940677973,"kt"
2010,"CO2","IND",8,624634.02692391,"kt"
2010,"CO2","IND",9,599007.470585127,"kt"
2010,"CO2","IND",10,660680.558763172,"kt"
2010,"CO2","IND",11,671513.487363995,"kt"
2010,"CO2","IND",12,732773.622441697,"kt"
2010,"CO2","TRA",1,479534.70931368,"kt"
2010,"CO2","TRA",2,433128.124541389,"kt"
2010,"CO2","TRA",3,479534.70931368,"kt"
2010,"CO2","TRA",4,464065.847722916,"kt"
2010,"CO2","TRA",5,479534.70931368,"kt"
2010,"CO2","TRA",6,464065.847722916,"kt"
2010,"CO2","TRA",7,479534.70931368,"kt"
2010,"CO2","TRA",8,479534.70931368,"kt"
2010,"CO2","TRA",9,464065.847722916,"kt"
2010,"CO2","TRA",10,479534.70931368,"kt"
2010,"CO2","TRA",11,464065.847722916,"kt"
2010,"CO2","TRA",12,479534.70931368,"kt"
2010,"CO2","SLV",1,4123.82488272882,"kt"
2010,"CO2","SLV",2,3724.74505536797,"kt"
2010,"CO2","SLV",3,4123.82488272882,"kt"
2010,"CO2","SLV",4,3990.79827360854,"kt"
2010,"CO2","SLV",5,4123.82488272882,"kt"
2010,"CO2","SLV",6,3990.79827360854,"kt"
2010,"CO2","SLV",7,4123.82488272882,"kt"
2010,"CO2","SLV",8,4123.82488272882,"kt"
2010,"CO2","SLV",9,3990.79827360854,"kt"
2010,"CO2","SLV",10,4123.82488272882,"kt"
2010,"CO2","SLV",11,3990.79827360854,"kt"
2010,"CO2","SLV",12,4123.82488272882,"kt"
2010,"CO2","WST",1,9489.60726374601,"kt"
2010,"CO2","WST",2,8571.25817370608,"kt"
2010,"CO2","WST",3,9489.60726374601,"kt"
2010,"CO2","WST",4,9183.49090039937,"kt"
2010,"CO2","WST",5,9489.60726374601,"kt"
2010,"CO2","WST",6,9183.49090039937,"kt"
2010,"CO2","WST",7,9489.60726374601,"kt"
2010,"CO2","WST",8,9489.60726374601,"kt"
2010,"CO2","WST",9,9183.49090039937,"kt"
2010,"CO2","WST",10,9489.60726374601,"kt"
2010,"CO2","WST",11,9183.49090039937,"kt"
2010,"CO2","WST",12,9489.60726374601,"kt"
2010,"CO2","SHP",1,78913.6273255628,"kt"
2010,"CO2","SHP",2,67717.3096405771,"kt"
2010,"CO2","SHP",3,82749.4831087878,"kt"
2010,"CO2","SHP",4,79435.0528039102,"kt"
2010,"CO2","SHP",5,83518.0038686901,"kt"
2010,"CO2","SHP",6,77677.5597073078,"kt"
2010,"CO2","SHP",7,85898.7580719731,"kt"
2010,"CO2","SHP",8,87078.551312195,"kt"
2010,"CO2","SHP",9,82898.0246993851,"kt"
2010,"CO2","SHP",10,89114.8483344642,"kt"
2010,"CO2","SHP",11,86768.9999058236,"kt"
2010,"CO2","SHP",12,87674.7899293392,"kt"
2010,"CO2","RCO",1,472371.694287147,"kt"
2010,"CO2","RCO",2,361992.057387429,"kt"
2010,"CO2","RCO",3,323170.434754583,"kt"
2010,"CO2","RCO",4,212854.904797383,"kt"
2010,"CO2","RCO",5,187678.854567696,"kt"
2010,"CO2","RCO",6,176775.279591645,"kt"
2010,"CO2","RCO",7,186924.087927538,"kt"
2010,"CO2","RCO",8,186042.712812704,"kt"
2010,"CO2","RCO",9,176800.111621106,"kt"
2010,"CO2","RCO",10,209478.41445615,"kt"
2010,"CO2","RCO",11,286106.768817762,"kt"
2010,"CO2","RCO",12,441983.333502571,"kt"
2011,"CO2","AGR",1,0,"kt"
2011,"CO2","AGR",2,0,"kt"
2011,"CO2","AGR",3,0,"kt"
2011,"CO2","AGR",4,0,"kt"
2011,"CO2","AGR",5,0,"kt"
2011,"CO2","AGR",6,0,"kt"
2011,"CO2","AGR",7,0,"kt"
2011,"CO2","AGR",8,0,"kt"
2011,"CO2","AGR",9,0,"kt"
2011,"CO2","AGR",10,0,"kt"
2011,"CO2","AGR",11,0,"kt"
2011,"CO2","AGR",12,0,"kt"
2011,"CO2","ENE",1,1337917.81246787,"kt"
2011,"CO2","ENE",2,1164326.8501808,"kt"
2011,"CO2","ENE",3,1256495.25753147,"kt"
2011,"CO2","ENE",4,1189346.78761505,"kt"
2011,"CO2","ENE",5,1220479.70997711,"kt"
2011,"CO2","ENE",6,1189009.53505539,"kt"
2011,"CO2","ENE",7,1244488.08977238,"kt"
2011,"CO2","ENE",8,1239199.05760399,"kt"
2011,"CO2","ENE",9,1176393.73456684,"kt"
2011,"CO2","ENE",10,1228572.97479046,"kt"
2011,"CO2","ENE",11,1214422.49880836,"kt"
2011,"CO2","ENE",12,1317871.36892731,"kt"
2011,"CO2","IND",1,760897.842938003,"kt"
2011,"CO2","IND",2,689893.036377686,"kt"
2011,"CO2","IND",3,720545.936850001,"kt"
2011,"CO2","IND",4,702939.237880936,"kt"
2011,"CO2","IND",5,667298.838918374,"kt"
2011,"CO2","IND",6,630475.492833482,"kt"
2011,"CO2","IND",7,629859.237310523,"kt"
2011,"CO2","IND",8,651491.342594598,"kt"
2011,"CO2","IND",9,624838.774484805,"kt"
2011,"CO2","IND",10,688930.94420245,"kt"
2011,"CO2","IND",11,700120.878706598,"kt"
2011,"CO2","IND",12,763810.147418153,"kt"
2011,"CO2","TRA",1,487164.870111545,"kt"
2011,"CO2","TRA",2,440019.882681396,"kt"
2011,"CO2","TRA",3,487164.870111545,"kt"
2011,"CO2","TRA",4,471449.874301495,"kt"
2011,"CO2","TRA",5,487164.870111545,"kt"
2011,"CO2","TRA",6,471449.874301495,"kt"
2011,"CO2","TRA",7,487164.870111545,"kt"
2011,"CO2","TRA",8,487164.870111545,"kt"
2011,"CO2","TRA",9,471449.874301495,"kt"
2011,"CO2","TRA",10,487164.870111545,"kt"
2011,"CO2","TRA",11,471449.874301495,"kt"
2011,"CO2","TRA",12,487164.870111545,"kt"
2011,"CO2","SLV",1,4160.57835897809,"kt"
2011,"CO2","SLV",2,3757.94174359311,"kt"
2011,"CO2","SLV",3,4160.57835897809,"kt"
2011,"CO2","SLV",4,4026.36615384976,"kt"
2011,"CO2","SLV",5,4160.57835897809,"kt"
2011,"CO2","SLV",6,4026.36615384976,"kt"
2011,"CO2","SLV",7,4160.57835897809,"kt"
2011,"CO2","SLV",8,4160.57835897809,"kt"
2011,"CO2","SLV",9,4026.36615384976,"kt"
2011,"CO2","SLV",10,4160.57835897809,"kt"
2011,"CO2","SLV",11,4026.36615384976,"kt"
2011,"CO2","SLV",12,4160.57835897809,"kt"
2011,"CO2","WST",1,9831.48011910501,"kt"
2011,"CO2","WST",2,8880.04655919162,"kt"
2011,"CO2","WST",3,9831.48011910501,"kt"
2011,"CO2","WST",4,9514.33559913388,"kt"
2011,"CO2","WST",5,9831.48011910501,"kt"
2011,"CO2","WST",6,9514.33559913388,"kt"
2011,"CO2","WST",7,9831.48011910501,"kt"
2011,"CO2","WST",8,9831.48011910501,"kt"
2011,"CO2","WST",9,9514.33559913388,"kt"
2011,"CO2","WST",10,9831.48011910501,"kt"
2011,"CO2","WST",11,9514.33559913388,"kt"
2011,"CO2","WST",12,9831.48011910501,"kt"
2011,"CO2","SHP",1,87204.6274399427,"kt"
2011,"CO2","SHP",2,74831.9771701693,"kt"
2011,"CO2","SHP",3,91443.4944877019,"kt"
2011,"CO2","SHP",4,87780.8360887909,"kt"
2011,"CO2","SHP",5,92292.7592955487,"kt"
2011,"CO2","SHP",6,85838.6933193908,"kt"
2011,"CO2","SHP",7,94923.6456248116,"kt"
2011,"CO2","SHP",8,96227.3929426895,"kt"
2011,"CO2","SHP",9,91607.6424873108,"kt"
2011,"CO2","SHP",10,98477.6319597284,"kt"
2011,"CO2","SHP",11,95885.3187537188,"kt"
2011,"CO2","SHP",12,96886.2749157467,"kt"
2011,"CO2","RCO",1,465542.424668592,"kt"
2011,"CO2","RCO",2,356511.208554366,"kt"
2011,"CO2","RCO",3,318002.867780366,"kt"
2011,"CO2","RCO",4,209982.893830577,"kt"
2011,"CO2","RCO",5,186828.494220326,"kt"
2011,"CO2","RCO",6,176090.822775259,"kt"
2011,"CO2","RCO",7,186143.92895489,"kt"
2011,"CO2","RCO",8,185254.771618017,"kt"
2011,"CO2","RCO",9,176080.593849049,"kt"
2011,"CO2","RCO",10,208049.552758522,"kt"
2011,"CO2","RCO",11,282373.550120059,"kt"
2011,"CO2","RCO",12,435116.93030698,"kt"
2012,"CO2","AGR",1,0,"kt"
2012,"CO2","AGR",2,0,"kt"
2012,"CO2","AGR",3,0,"kt"
2012,"CO2","AGR",4,0,"kt"
2012,"CO2","AGR",5,0,"kt"
2012,"CO2","AGR",6,0,"kt"
2012,"CO2","AGR",7,0,"kt"
2012,"CO2","AGR",8,0,"kt"
2012,"CO2","AGR",9,0,"kt"
2012,"CO2","AGR",10,0,"kt"
2012,"CO2","AGR",11,0,"kt"
2012,"CO2","AGR",12,0,"kt"
2012,"CO2","ENE",1,1361129.53433375,"kt"
2012,"CO2","ENE",2,1186127.79268152,"kt"
2012,"CO2","ENE",3,1280811.54173406,"kt"
2012,"CO2","ENE",4,1213615.60291182,"kt"
2012,"CO2","ENE",5,1243782.14270962,"kt"
2012,"CO2","ENE",6,1210196.35572269,"kt"
2012,"CO2","ENE",7,1265354.3137661,"kt"
2012,"CO2","ENE",8,1259803.83099295,"kt"
2012,"CO2","ENE",9,1198561.32737005,"kt"
2012,"CO2","ENE",10,1253137.99225113,"kt"
2012,"CO2","ENE",11,1238250.21419893,"kt"
2012,"CO2","ENE",12,1341009.4610997,"kt"
2012,"CO2","IND",1,778861.155362727,"kt"
2012,"CO2","IND",2,706141.455867309,"kt"
2012,"CO2","IND",3,738300.090696035,"kt"
2012,"CO2","IND",4,720171.017383045,"kt"
2012,"CO2","IND",5,684804.277779052,"kt"
2012,"CO2","IND",6,647352.789576329,"kt"
2012,"CO2","IND",7,647181.526745583,"kt"
2012,"CO2","IND",8,668931.21589554,"kt"
2012,"CO2","IND",9,641665.730931382,"kt"
2012,"CO2","IND",10,706553.96692901,"kt"
2012,"CO2","IND",11,717327.488060572,"kt"
2012,"CO2","IND",12,781799.46899595,"kt"
2012,"CO2","TRA",1,497405.741395764,"kt"
2012,"CO2","TRA",2,449269.701905851,"kt"
2012,"CO2","TRA",3,497405.741395764,"kt"
2012,"CO2","TRA",4,481360.394899127,"kt"
2012,"CO2","TRA",5,497405.741395764,"kt"
2012,"CO2","TRA",6,481360.394899127,"kt"
2012,"CO2","TRA",7,497405.741395764,"kt"
2012,"CO2","TRA",8,497405.741395764,"kt"
2012,"CO2","TRA",9,481360.394899127,"kt"
2012,"CO2","TRA",10,497405.741395764,"kt"
2012,"CO2","TRA",11,481360.394899127,"kt"
2012,"CO2","TRA",12,497405.741395764,"kt"
2012,"CO2","SLV",1,4191.63772994776,"kt"
2012,"CO2","SLV",2,3785.99536898507,"kt"
2012,"CO2","SLV",3,4191.63772994776,"kt"
2012,"CO2","SLV",4,4056.42360962686,"kt"
2012,"CO2","SLV",5,4191.63772994776,"kt"
2012,"CO2","SLV",6,4056.42360962686,"kt"
2012,"CO2","SLV",7,4191.63772994776,"kt"
2012,"CO2","SLV",8,4191.63772994776,"kt"
2012,"CO2","SLV",9,4056.42360962686,"kt"
2012,"CO2","SLV",10,4191.63772994776,"kt"
2012,"CO2","SLV",11,4056.42360962686,"kt"
2012,"CO2","SLV",12,4191.63772994776,"kt"
2012,"CO2","WST",1,10210.3317145191,"kt"
2012,"CO2","WST",2,9222.23509698498,"kt"
2012,"CO2","WST",3,10210.3317145191,"kt"
2012,"CO2","WST",4,9880.96617534105,"kt"
2012,"CO2","WST",5,10210.3317145191,"kt"
2012,"CO2","WST",6,9880.96617534105,"kt"
2012,"CO2","WST",7,10210.3317145191,"kt"
2012,"CO2","WST",8,10210.3317145191,"kt"
2012,"CO2","WST",9,9880.96617534105,"kt"
2012,"CO2","WST",10,10210.3317145191,"kt"
2012,"CO2","WST",11,9880.96617534105,"kt"
2012,"CO2","WST",12,10210.3317145191,"kt"
2012,"CO2","SHP",1,77472.5674317625,"kt"
2012,"CO2","SHP",2,66480.7082784764,"kt"
2012,"CO2","SHP",3,81238.3757705226,"kt"
2012,"CO2","SHP",4,77984.4710395545,"kt"
2012,"CO2","SHP",5,81992.8623961165,"kt"
2012,"CO2","SHP",6,76259.0719285028,"kt"
2012,"CO2","SHP",7,84330.1410994685,"kt"
2012,"CO2","SHP",8,85488.3898640519,"kt"
2012,"CO2","SHP",9,81384.2048089787,"kt"
2012,"CO2","SHP",10,87487.5015981762,"kt"
2012,"CO2","SHP",11,85184.4912470898,"kt"
2012,"CO2","SHP",12,86073.7404307108,"kt"
2012,"CO2","RCO",1,462772.552004573,"kt"
2012,"CO2","RCO",2,354033.093447784,"kt"
2012,"CO2","RCO",3,314977.203789585,"kt"
2012,"CO2","RCO",4,209363.134348302,"kt"
2012,"CO2","RCO",5,186841.32707112,"kt"
2012,"CO2","RCO",6,176254.211692175,"kt"
2012,"CO2","RCO",7,186346.72605997,"kt"
2012,"CO2","RCO",8,185356.225724449,"kt"
2012,"CO2","RCO",9,176127.647828786,"kt"
2012,"CO2","RCO",10,207132.149274582,"kt"
2012,"CO2","RCO",11,280218.199075501,"kt"
2012,"CO2","RCO",12,432346.377379318,"kt"
2013,"CO2","AGR",1,0,"kt"
2013,"CO2","AGR",2,0,"kt"
2013,"CO2","AGR",3,0,"kt"
2013,"CO2","AGR",4,0,"kt"
2013,"CO2","AGR",5,0,"kt"
2013,"CO2","AGR",6,0,"kt"
2013,"CO2","AGR",7,0,"kt"
2013,"CO2","AGR",8,0,"kt"
2013,"CO2","AGR",9,0,"kt"
2013,"CO2","AGR",10,0,"kt"
2013,"CO2","AGR",11,0,"kt"
2013,"CO2","AGR",12,0,"kt"
2013,"CO2","ENE",1,1397813.93264236,"kt"
2013,"CO2","ENE",2,1219917.43927119,"kt"
2013,"CO2","ENE",3,1318578.51171855,"kt"
2013,"CO2","ENE",4,1250169.65368132,"kt"
2013,"CO2","ENE",5,1282652.81610262,"kt"
2013,"CO2","ENE",6,1248099.72138312,"kt"
2013,"CO2","ENE",7,1304589.19118662,"kt"
2013,"CO2","ENE",8,1299541.09608942,"kt"
2013,"CO2","ENE",9,1236458.78086376,"kt"
2013,"CO2","ENE",10,1291072.62981513,"kt"
2013,"CO2","ENE",11,1274540.10830878,"kt"
2013,"CO2","ENE",12,1377987.19513165,"kt"
2013,"CO2","IND",1,812056.045137982,"kt"
2013,"CO2","IND",2,736197.056131089,"kt"
2013,"CO2","IND",3,770081.384876819,"kt"
2013,"CO2","IND",4,751083.792475283,"kt"
2013,"CO2","IND",5,714667.56200296,"kt"
2013,"CO2","IND",6,675686.257144944,"kt"
2013,"CO2","IND",7,675712.168748951,"kt"
2013,"CO2","IND",8,698209.132383109,"kt"
2013,"CO2","IND",9,669842.514550454,"kt"
2013,"CO2","IND",10,737164.525637117,"kt"
2013,"CO2","IND",11,748161.921178038,"kt"
2013,"CO2","IND",12,815075.312145135,"kt"
2013,"CO2","TRA",1,504514.161062322,"kt"
2013,"CO2","TRA",2,455690.209991775,"kt"
2013,"CO2","TRA",3,504514.161062322,"kt"
2013,"CO2","TRA",4,488239.510705473,"kt"
2013,"CO2","TRA",5,504514.161062322,"kt"
2013,"CO2","TRA",6,488239.510705473,"kt"
2013,"CO2","TRA",7,504514.161062322,"kt"
2013,"CO2","TRA",8,504514.161062322,"kt"
2013,"CO2","TRA",9,488239.510705473,"kt"
2013,"CO2","TRA",10,504514.161062322,"kt"
2013,"CO2","TRA",11,488239.510705473,"kt"
2013,"CO2","TRA",12,504514.161062322,"kt"
2013,"CO2","SLV",1,4226.55617409112,"kt"
2013,"CO2","SLV",2,3817.5346088565,"kt"
2013,"CO2","SLV",3,4226.55617409112,"kt"
2013,"CO2","SLV",4,4090.21565234625,"kt"
2013,"CO2","SLV",5,4226.55617409112,"kt"
2013,"CO2","SLV",6,4090.21565234625,"kt"
2013,"CO2","SLV",7,4226.55617409112,"kt"
2013,"CO2","SLV",8,4226.55617409112,"kt"
2013,"CO2","SLV",9,4090.21565234625,"kt"
2013,"CO2","SLV",10,4226.55617409112,"kt"
2013,"CO2","SLV",11,4090.21565234625,"kt"
2013,"CO2","SLV",12,4226.55617409112,"kt"
2013,"CO2","WST",1,10531.8190628943,"kt"
2013,"CO2","WST",2,9512.61076648515,"kt"
2013,"CO2","WST",3,10531.8190628943,"kt"
2013,"CO2","WST",4,10192.0829640912,"kt"
2013,"CO2","WST",5,10531.8190628943,"kt"
2013,"CO2","WST",6,10192.0829640912,"kt"
2013,"CO2","WST",7,10531.8190628943,"kt"
2013,"CO2","WST",8,10531.8190628943,"kt"
2013,"CO2","WST",9,10192.0829640912,"kt"
2013,"CO2","WST",10,10531.8190628943,"kt"
2013,"CO2","WST",11,10192.0829640912,"kt"
2013,"CO2","WST",12,10531.8190628943,"kt"
2013,"CO2","SHP",1,77557.364896386,"kt"
2013,"CO2","SHP",2,66553.4746226841,"kt"
2013,"CO2","SHP",3,81327.2950941469,"kt"
2013,"CO2","SHP",4,78069.8288073861,"kt"
2013,"CO2","SHP",5,82082.6075417713,"kt"
2013,"CO2","SHP",6,76342.5411637231,"kt"
2013,"CO2","SHP",7,84422.4445094836,"kt"
2013,"CO2","SHP",8,85581.961033248,"kt"
2013,"CO2","SHP",9,81473.2837495247,"kt"
2013,"CO2","SHP",10,87583.2608916617,"kt"
2013,"CO2","SHP",11,85277.7297845806,"kt"
2013,"CO2","SHP",12,86167.9522943568,"kt"
2013,"CO2","RCO",1,475054.256338308,"kt"
2013,"CO2","RCO",2,363545.714042547,"kt"
2013,"CO2","RCO",3,323252.450151233,"kt"
2013,"CO2","RCO",4,215204.140817986,"kt"
2013,"CO2","RCO",5,192229.506453919,"kt"
2013,"CO2","RCO",6,181389.403897021,"kt"
2013,"CO2","RCO",7,191771.781332608,"kt"
2013,"CO2","RCO",8,190744.682481804,"kt"
2013,"CO2","RCO",9,181236.809519427,"kt"
2013,"CO2","RCO",10,212826.678566393,"kt"
2013,"CO2","RCO",11,287907.790844562,"kt"
2013,"CO2","RCO",12,444231.073902545,"kt"
2014,"CO2","AGR",1,0,"kt"
2014,"CO2","AGR",2,0,"kt"
2014,"CO2","AGR",3,0,"kt"
2014,"CO2","AGR",4,0,"kt"
2014,"CO2","AGR",5,0,"kt"
2014,"CO2","AGR",6,0,"kt"
2014,"CO2","AGR",7,0,"kt"
2014,"CO2","AGR",8,0,"kt"
2014,"CO2","AGR",9,0,"kt"
2014,"CO2","AGR",10,0,"kt"
2014,"CO2","AGR",11,0,"kt"
2014,"CO2","AGR",12,0,"kt"
2014,"CO2","ENE",1,1399227.7551584,"kt"
2014,"CO2","ENE",2,1221764.02072016,"kt"
2014,"CO2","ENE",3,1321811.51137491,"kt"
2014,"CO2","ENE",4,1253848.39835969,"kt"
2014,"CO2","ENE",5,1288369.56287207,"kt"
2014,"CO2","ENE",6,1254414.29826953,"kt"
2014,"CO2","ENE",7,1311440.04957137,"kt"
2014,"CO2","ENE",8,1306665.24426047,"kt"
2014,"CO2","ENE",9,1242325.34178818,"kt"
2014,"CO2","ENE",10,1295718.1606447,"kt"
2014,"CO2","ENE",11,1278038.53169302,"kt"
2014,"CO2","ENE",12,1380366.64243386,"kt"
2014,"CO2","IND",1,822006.225164877,"kt"
2014,"CO2","IND",2,745238.632850423,"kt"
2014,"CO2","IND",3,780052.033007701,"kt"
2014,"CO2","IND",4,760849.201095923,"kt"
2014,"CO2","IND",5,724819.254927878,"kt"
