"year","em","sector","month","global_total","units"
1900,"CO2","WST",1,0,"kt"
1900,"CO2","WST",2,0,"kt"
1900,"CO2","WST",3,0,"kt"
1900,"CO2","WST",4,0,"kt"
1900,"CO2","WST",5,0,"kt"
1900,"CO2","WST",6,0,"kt"
1900,"CO2","WST",7,0,"kt"
1900,"CO2","WST",8,0,"kt"
1900,"CO2","WST",9,0,"kt"
1900,"CO2","WST",10,0,"kt"
1900,"CO2","WST",11,0,"kt"
1900,"CO2","WST",12,0,"kt"
1900,"CO2","SHP",1,0,"kt"
1900,"CO2","SHP",2,0,"kt"
1900,"CO2","SHP",3,0,"kt"
1900,"CO2","SHP",4,0,"kt"
1900,"CO2","SHP",5,0,"kt"
1900,"CO2","SHP",6,0,"kt"
1900,"CO2","SHP",7,0,"kt"
1900,"CO2","SHP",8,0,"kt"
1900,"CO2","SHP",9,0,"kt"
1900,"CO2","SHP",10,0,"kt"
1900,"CO2","SHP",11,0,"kt"
1900,"CO2","SHP",12,0,"kt"
1900,"CO2","RCO",1,60487.6121770698,"kt"
1900,"CO2","RCO",2,47112.7405802352,"kt"
1900,"CO2","RCO",3,41651.0589276339,"kt"
1900,"CO2","RCO",4,24811.4566133069,"kt"
1900,"CO2","RCO",5,17262.2364339329,"kt"
1900,"CO2","RCO",6,15748.908878168,"kt"
1900,"CO2","RCO",7,16785.1983145005,"kt"
1900,"CO2","RCO",8,16782.7908161702,"kt"
1900,"CO2","RCO",9,15808.1716015273,"kt"
1900,"CO2","RCO",10,21011.5860355071,"kt"
1900,"CO2","RCO",11,34763.2460427561,"kt"
1900,"CO2","RCO",12,58675.0654514109,"kt"
1901,"CO2","AGR",1,0,"kt"
1901,"CO2","AGR",2,0,"kt"
1901,"CO2","AGR",3,0,"kt"
1901,"CO2","AGR",4,0,"kt"
1901,"CO2","AGR",5,0,"kt"
1901,"CO2","AGR",6,0,"kt"
1901,"CO2","AGR",7,0,"kt"
1901,"CO2","AGR",8,0,"kt"
1901,"CO2","AGR",9,0,"kt"
1901,"CO2","AGR",10,0,"kt"
1901,"CO2","AGR",11,0,"kt"
1901,"CO2","AGR",12,0,"kt"
1901,"CO2","ENE",1,54718.368115651,"kt"
1901,"CO2","ENE",2,45740.667174875,"kt"
1901,"CO2","ENE",3,46492.0972156598,"kt"
1901,"CO2","ENE",4,41732.0456847133,"kt"
1901,"CO2","ENE",5,40705.3837982196,"kt"
1901,"CO2","ENE",6,39876.4001244929,"kt"
1901,"CO2","ENE",7,42515.4625427657,"kt"
1901,"CO2","ENE",8,41770.1798961406,"kt"
1901,"CO2","ENE",9,39201.0213551494,"kt"
1901,"CO2","ENE",10,41561.0996800024,"kt"
1901,"CO2","ENE",11,42913.9665112457,"kt"
1901,"CO2","ENE",12,51505.8931686038,"kt"
1901,"CO2","IND",1,81550.4711925668,"kt"
1901,"CO2","IND",2,73711.6761689779,"kt"
1901,"CO2","IND",3,73597.646162731,"kt"
1901,"CO2","IND",4,71337.4986722128,"kt"
1901,"CO2","IND",5,61815.6200328385,"kt"
1901,"CO2","IND",6,56058.9042259716,"kt"
1901,"CO2","IND",7,53921.6795689473,"kt"
1901,"CO2","IND",8,57927.5343668373,"kt"
1901,"CO2","IND",9,55944.9340983372,"kt"
1901,"CO2","IND",10,65821.4748307286,"kt"
1901,"CO2","IND",11,71280.5136083956,"kt"
1901,"CO2","IND",12,81609.3557585112,"kt"
1901,"CO2","TRA",1,11386.1479351541,"kt"
1901,"CO2","TRA",2,10284.262651107,"kt"
1901,"CO2","TRA",3,11386.1479351541,"kt"
1901,"CO2","TRA",4,11018.8528404717,"kt"
1901,"CO2","TRA",5,11386.1479351541,"kt"
1901,"CO2","TRA",6,11018.8528404717,"kt"
1901,"CO2","TRA",7,11386.1479351541,"kt"
1901,"CO2","TRA",8,11386.1479351541,"kt"
1901,"CO2","TRA",9,11018.8528404717,"kt"
1901,"CO2","TRA",10,11386.1479351541,"kt"
1901,"CO2","TRA",11,11018.8528404717,"kt"
1901,"CO2","TRA",12,11386.1479351541,"kt"
1901,"CO2","SLV",1,64.9504418450944,"kt"
1901,"CO2","SLV",2,58.6649152149239,"kt"
1901,"CO2","SLV",3,64.9504418450944,"kt"
1901,"CO2","SLV",4,62.8552663017042,"kt"
1901,"CO2","SLV",5,64.9504418450944,"kt"
1901,"CO2","SLV",6,62.8552663017042,"kt"
1901,"CO2","SLV",7,64.9504418450944,"kt"
1901,"CO2","SLV",8,64.9504418450944,"kt"
1901,"CO2","SLV",9,62.8552663017042,"kt"
1901,"CO2","SLV",10,64.9504418450944,"kt"
1901,"CO2","SLV",11,62.8552663017042,"kt"
1901,"CO2","SLV",12,64.9504418450944,"kt"
1901,"CO2","WST",1,0.508493538284015,"kt"
1901,"CO2","WST",2,0.459284486192013,"kt"
1901,"CO2","WST",3,0.508493538284015,"kt"
1901,"CO2","WST",4,0.492090520920014,"kt"
1901,"CO2","WST",5,0.508493538284015,"kt"
1901,"CO2","WST",6,0.492090520920014,"kt"
1901,"CO2","WST",7,0.508493538284015,"kt"
1901,"CO2","WST",8,0.508493538284015,"kt"
1901,"CO2","WST",9,0.492090520920014,"kt"
1901,"CO2","WST",10,0.508493538284015,"kt"
1901,"CO2","WST",11,0.492090520920014,"kt"
1901,"CO2","WST",12,0.508493538284015,"kt"
1901,"CO2","SHP",1,70.204014660955,"kt"
1901,"CO2","SHP",2,60.246717821155,"kt"
1901,"CO2","SHP",3,73.6341043921709,"kt"
1901,"CO2","SHP",4,70.6917579944837,"kt"
1901,"CO2","SHP",5,74.3285907289189,"kt"
1901,"CO2","SHP",6,69.1310414533684,"kt"
1901,"CO2","SHP",7,76.4414776805517,"kt"
1901,"CO2","SHP",8,77.4934514514754,"kt"
1901,"CO2","SHP",9,73.7787237509948,"kt"
1901,"CO2","SHP",10,79.311222739189,"kt"
1901,"CO2","SHP",11,77.2178377883472,"kt"
1901,"CO2","SHP",12,78.0113019564282,"kt"
1901,"CO2","RCO",1,61600.5577337481,"kt"
1901,"CO2","RCO",2,47956.8722491034,"kt"
1901,"CO2","RCO",3,42465.2066136856,"kt"
1901,"CO2","RCO",4,25237.8293771466,"kt"
1901,"CO2","RCO",5,17680.6279794171,"kt"
1901,"CO2","RCO",6,16151.8832819883,"kt"
1901,"CO2","RCO",7,17213.2091561974,"kt"
1901,"CO2","RCO",8,17208.6066652984,"kt"
1901,"CO2","RCO",9,16208.6844572551,"kt"
1901,"CO2","RCO",10,21455.2950329675,"kt"
1901,"CO2","RCO",11,35413.9872160599,"kt"
1901,"CO2","RCO",12,59738.921956795,"kt"
1902,"CO2","AGR",1,0,"kt"
1902,"CO2","AGR",2,0,"kt"
1902,"CO2","AGR",3,0,"kt"
1902,"CO2","AGR",4,0,"kt"
1902,"CO2","AGR",5,0,"kt"
1902,"CO2","AGR",6,0,"kt"
1902,"CO2","AGR",7,0,"kt"
1902,"CO2","AGR",8,0,"kt"
1902,"CO2","AGR",9,0,"kt"
1902,"CO2","AGR",10,0,"kt"
1902,"CO2","AGR",11,0,"kt"
1902,"CO2","AGR",12,0,"kt"
1902,"CO2","ENE",1,56736.5630378416,"kt"
1902,"CO2","ENE",2,47383.5394894304,"kt"
1902,"CO2","ENE",3,48290.9518712276,"kt"
1902,"CO2","ENE",4,43335.2914381891,"kt"
1902,"CO2","ENE",5,42431.1092550496,"kt"
1902,"CO2","ENE",6,41723.6183053667,"kt"
1902,"CO2","ENE",7,44548.2908984702,"kt"
1902,"CO2","ENE",8,43739.909466495,"kt"
1902,"CO2","ENE",9,40897.3945874407,"kt"
1902,"CO2","ENE",10,43208.6674580925,"kt"
1902,"CO2","ENE",11,44537.2905887486,"kt"
1902,"CO2","ENE",12,53501.793065352,"kt"
1902,"CO2","IND",1,83315.2856815412,"kt"
1902,"CO2","IND",2,75313.5697621065,"kt"
1902,"CO2","IND",3,75207.3841631483,"kt"
1902,"CO2","IND",4,72912.168789831,"kt"
1902,"CO2","IND",5,63214.5197018219,"kt"
1902,"CO2","IND",6,57350.2854506935,"kt"
1902,"CO2","IND",7,55174.2133099342,"kt"
1902,"CO2","IND",8,59261.9616323833,"kt"
1902,"CO2","IND",9,57219.4561735866,"kt"
1902,"CO2","IND",10,67302.268024271,"kt"
1902,"CO2","IND",11,72846.7541512776,"kt"
1902,"CO2","IND",12,83382.8808080465,"kt"
1902,"CO2","TRA",1,12002.3725891708,"kt"
1902,"CO2","TRA",2,10840.8526611865,"kt"
1902,"CO2","TRA",3,12002.3725891708,"kt"
1902,"CO2","TRA",4,11615.1992798427,"kt"
1902,"CO2","TRA",5,12002.3725891708,"kt"
1902,"CO2","TRA",6,11615.1992798427,"kt"
1902,"CO2","TRA",7,12002.3725891708,"kt"
1902,"CO2","TRA",8,12002.3725891708,"kt"
1902,"CO2","TRA",9,11615.1992798427,"kt"
1902,"CO2","TRA",10,12002.3725891708,"kt"
1902,"CO2","TRA",11,11615.1992798427,"kt"
1902,"CO2","TRA",12,12002.3725891708,"kt"
1902,"CO2","SLV",1,68.376557424808,"kt"
1902,"CO2","SLV",2,61.7594712224073,"kt"
1902,"CO2","SLV",3,68.376557424808,"kt"
1902,"CO2","SLV",4,66.1708620240078,"kt"
1902,"CO2","SLV",5,68.376557424808,"kt"
1902,"CO2","SLV",6,66.1708620240078,"kt"
1902,"CO2","SLV",7,68.376557424808,"kt"
1902,"CO2","SLV",8,68.376557424808,"kt"
1902,"CO2","SLV",9,66.1708620240078,"kt"
1902,"CO2","SLV",10,68.376557424808,"kt"
1902,"CO2","SLV",11,66.1708620240078,"kt"
1902,"CO2","SLV",12,68.376557424808,"kt"
1902,"CO2","WST",1,1.03562801080639,"kt"
1902,"CO2","WST",2,0.93540594524448,"kt"
1902,"CO2","WST",3,1.03562801080639,"kt"
1902,"CO2","WST",4,1.00222065561909,"kt"
1902,"CO2","WST",5,1.03562801080639,"kt"
1902,"CO2","WST",6,1.00222065561909,"kt"
1902,"CO2","WST",7,1.03562801080639,"kt"
1902,"CO2","WST",8,1.03562801080639,"kt"
1902,"CO2","WST",9,1.00222065561909,"kt"
1902,"CO2","WST",10,1.03562801080639,"kt"
1902,"CO2","WST",11,1.00222065561909,"kt"
1902,"CO2","WST",12,1.03562801080639,"kt"
1902,"CO2","SHP",1,140.40802932191,"kt"
1902,"CO2","SHP",2,120.49343564231,"kt"
1902,"CO2","SHP",3,147.268208784342,"kt"
1902,"CO2","SHP",4,141.383515988968,"kt"
1902,"CO2","SHP",5,148.657181457838,"kt"
1902,"CO2","SHP",6,138.262082906737,"kt"
1902,"CO2","SHP",7,152.882955361104,"kt"
1902,"CO2","SHP",8,154.986902902951,"kt"
1902,"CO2","SHP",9,147.55744750199,"kt"
1902,"CO2","SHP",10,158.622445478378,"kt"
1902,"CO2","SHP",11,154.435675576695,"kt"
1902,"CO2","SHP",12,156.022603912857,"kt"
1902,"CO2","RCO",1,62475.2368912905,"kt"
1902,"CO2","RCO",2,48678.3948055228,"kt"
1902,"CO2","RCO",3,43149.5423726201,"kt"
1902,"CO2","RCO",4,25801.6791280848,"kt"
1902,"CO2","RCO",5,18085.0748766099,"kt"
1902,"CO2","RCO",6,16521.6986748149,"kt"
1902,"CO2","RCO",7,17605.9309509681,"kt"
1902,"CO2","RCO",8,17599.1735938542,"kt"
1902,"CO2","RCO",9,16576.7180189941,"kt"
1902,"CO2","RCO",10,21908.3823431702,"kt"
1902,"CO2","RCO",11,35947.8544625701,"kt"
1902,"CO2","RCO",12,60581.7962326383,"kt"
1903,"CO2","AGR",1,0,"kt"
1903,"CO2","AGR",2,0,"kt"
1903,"CO2","AGR",3,0,"kt"
1903,"CO2","AGR",4,0,"kt"
1903,"CO2","AGR",5,0,"kt"
1903,"CO2","AGR",6,0,"kt"
1903,"CO2","AGR",7,0,"kt"
1903,"CO2","AGR",8,0,"kt"
1903,"CO2","AGR",9,0,"kt"
1903,"CO2","AGR",10,0,"kt"
1903,"CO2","AGR",11,0,"kt"
1903,"CO2","AGR",12,0,"kt"
1903,"CO2","ENE",1,63601.3736001591,"kt"
1903,"CO2","ENE",2,53035.2193775236,"kt"
1903,"CO2","ENE",3,53912.6865223254,"kt"
1903,"CO2","ENE",4,48365.9100859227,"kt"
1903,"CO2","ENE",5,47758.9891616845,"kt"
1903,"CO2","ENE",6,47047.4397363343,"kt"
1903,"CO2","ENE",7,50376.9814407256,"kt"
1903,"CO2","ENE",8,49571.9779192995,"kt"
1903,"CO2","ENE",9,45987.6023282337,"kt"
1903,"CO2","ENE",10,48325.3861380266,"kt"
1903,"CO2","ENE",11,49861.6418909786,"kt"
1903,"CO2","ENE",12,60025.8941291301,"kt"
1903,"CO2","IND",1,89055.9940310699,"kt"
1903,"CO2","IND",2,80504.4127582965,"kt"
1903,"CO2","IND",3,80398.8464067239,"kt"
1903,"CO2","IND",4,77948.3510828133,"kt"
1903,"CO2","IND",5,67597.8537771005,"kt"
1903,"CO2","IND",6,61335.5973378048,"kt"
1903,"CO2","IND",7,59014.5976755128,"kt"
1903,"CO2","IND",8,63380.117249065,"kt"
1903,"CO2","IND",9,61192.5814873049,"kt"
1903,"CO2","IND",10,71963.3733506527,"kt"
1903,"CO2","IND",11,77876.8431575634,"kt"
1903,"CO2","IND",12,89129.8855538282,"kt"
1903,"CO2","TRA",1,13385.4672882351,"kt"
1903,"CO2","TRA",2,12090.0994861479,"kt"
1903,"CO2","TRA",3,13385.4672882351,"kt"
1903,"CO2","TRA",4,12953.6780208727,"kt"
1903,"CO2","TRA",5,13385.4672882351,"kt"
1903,"CO2","TRA",6,12953.6780208727,"kt"
1903,"CO2","TRA",7,13385.4672882351,"kt"
1903,"CO2","TRA",8,13385.4672882351,"kt"
1903,"CO2","TRA",9,12953.6780208727,"kt"
1903,"CO2","TRA",10,13385.4672882351,"kt"
1903,"CO2","TRA",11,12953.6780208727,"kt"
1903,"CO2","TRA",12,13385.4672882351,"kt"
1903,"CO2","SLV",1,71.6852039037781,"kt"
1903,"CO2","SLV",2,64.7479261066382,"kt"
1903,"CO2","SLV",3,71.6852039037781,"kt"
1903,"CO2","SLV",4,69.3727779713981,"kt"
1903,"CO2","SLV",5,71.6852039037781,"kt"
1903,"CO2","SLV",6,69.3727779713981,"kt"
1903,"CO2","SLV",7,71.6852039037781,"kt"
1903,"CO2","SLV",8,71.6852039037781,"kt"
1903,"CO2","SLV",9,69.3727779713981,"kt"
1903,"CO2","SLV",10,71.6852039037781,"kt"
1903,"CO2","SLV",11,69.3727779713981,"kt"
1903,"CO2","SLV",12,71.6852039037781,"kt"
1903,"CO2","WST",1,1.58140341756714,"kt"
1903,"CO2","WST",2,1.42836437715741,"kt"
1903,"CO2","WST",3,1.58140341756714,"kt"
1903,"CO2","WST",4,1.53039040409723,"kt"
1903,"CO2","WST",5,1.58140341756714,"kt"
1903,"CO2","WST",6,1.53039040409723,"kt"
1903,"CO2","WST",7,1.58140341756714,"kt"
1903,"CO2","WST",8,1.58140341756714,"kt"
1903,"CO2","WST",9,1.53039040409723,"kt"
1903,"CO2","WST",10,1.58140341756714,"kt"
1903,"CO2","WST",11,1.53039040409723,"kt"
1903,"CO2","WST",12,1.58140341756714,"kt"
1903,"CO2","SHP",1,210.612043982866,"kt"
1903,"CO2","SHP",2,180.740153463465,"kt"
1903,"CO2","SHP",3,220.902313176513,"kt"
1903,"CO2","SHP",4,212.075273983451,"kt"
1903,"CO2","SHP",5,222.985772186757,"kt"
1903,"CO2","SHP",6,207.393124360106,"kt"
1903,"CO2","SHP",7,229.324433041656,"kt"
1903,"CO2","SHP",8,232.480354354427,"kt"
1903,"CO2","SHP",9,221.336171252985,"kt"
1903,"CO2","SHP",10,237.933668217567,"kt"
1903,"CO2","SHP",11,231.653513365042,"kt"
1903,"CO2","SHP",12,234.033905869285,"kt"
1903,"CO2","RCO",1,67500.4549485409,"kt"
1903,"CO2","RCO",2,52517.1609457778,"kt"
1903,"CO2","RCO",3,46525.7496553334,"kt"
1903,"CO2","RCO",4,27698.8478755423,"kt"
1903,"CO2","RCO",5,19604.8996974374,"kt"
1903,"CO2","RCO",6,17936.8470108369,"kt"
1903,"CO2","RCO",7,19113.1472021634,"kt"
1903,"CO2","RCO",8,19103.7178711198,"kt"
1903,"CO2","RCO",9,17993.4348561161,"kt"
1903,"CO2","RCO",10,23638.5446640252,"kt"
1903,"CO2","RCO",11,38745.8404067905,"kt"
1903,"CO2","RCO",12,65448.7694246256,"kt"
1904,"CO2","AGR",1,0,"kt"
1904,"CO2","AGR",2,0,"kt"
1904,"CO2","AGR",3,0,"kt"
1904,"CO2","AGR",4,0,"kt"
1904,"CO2","AGR",5,0,"kt"
1904,"CO2","AGR",6,0,"kt"
1904,"CO2","AGR",7,0,"kt"
1904,"CO2","AGR",8,0,"kt"
1904,"CO2","AGR",9,0,"kt"
1904,"CO2","AGR",10,0,"kt"
1904,"CO2","AGR",11,0,"kt"
1904,"CO2","AGR",12,0,"kt"
1904,"CO2","ENE",1,65743.2746818346,"kt"
1904,"CO2","ENE",2,54885.1511157113,"kt"
1904,"CO2","ENE",3,55694.5095112279,"kt"
1904,"CO2","ENE",4,50010.4009567051,"kt"
1904,"CO2","ENE",5,49234.7923331885,"kt"
1904,"CO2","ENE",6,48315.0805479847,"kt"
1904,"CO2","ENE",7,51657.2393062094,"kt"
1904,"CO2","ENE",8,50854.0874550381,"kt"
1904,"CO2","ENE",9,47329.2283154184,"kt"
1904,"CO2","ENE",10,49890.1143354404,"kt"
1904,"CO2","ENE",11,51560.9175098954,"kt"
1904,"CO2","ENE",12,61987.5835541123,"kt"
1904,"CO2","IND",1,90022.0661363496,"kt"
1904,"CO2","IND",2,81382.2260513181,"kt"
1904,"CO2","IND",3,81287.1858331577,"kt"
1904,"CO2","IND",4,78819.245905803,"kt"
1904,"CO2","IND",5,68384.0757152517,"kt"
1904,"CO2","IND",6,62067.2533217272,"kt"
1904,"CO2","IND",7,59728.8795468126,"kt"
1904,"CO2","IND",8,64136.1617657848,"kt"
1904,"CO2","IND",9,61913.0259641414,"kt"
1904,"CO2","IND",10,72791.3579342239,"kt"
1904,"CO2","IND",11,78742.1322270101,"kt"
1904,"CO2","IND",12,90101.7502711022,"kt"
1904,"CO2","TRA",1,13714.0425801335,"kt"
1904,"CO2","TRA",2,12386.8771691528,"kt"
1904,"CO2","TRA",3,13714.0425801335,"kt"
1904,"CO2","TRA",4,13271.6541098066,"kt"
1904,"CO2","TRA",5,13714.0425801335,"kt"
1904,"CO2","TRA",6,13271.6541098066,"kt"
1904,"CO2","TRA",7,13714.0425801335,"kt"
1904,"CO2","TRA",8,13714.0425801335,"kt"
1904,"CO2","TRA",9,13271.6541098066,"kt"
1904,"CO2","TRA",10,13714.0425801335,"kt"
1904,"CO2","TRA",11,13271.6541098066,"kt"
1904,"CO2","TRA",12,13714.0425801335,"kt"
1904,"CO2","SLV",1,79.9701587684059,"kt"
1904,"CO2","SLV",2,72.231111145657,"kt"
1904,"CO2","SLV",3,79.9701587684059,"kt"
1904,"CO2","SLV",4,77.3904762274896,"kt"
1904,"CO2","SLV",5,79.9701587684059,"kt"
1904,"CO2","SLV",6,77.3904762274896,"kt"
1904,"CO2","SLV",7,79.9701587684059,"kt"
1904,"CO2","SLV",8,79.9701587684059,"kt"
1904,"CO2","SLV",9,77.3904762274896,"kt"
1904,"CO2","SLV",10,79.9701587684059,"kt"
1904,"CO2","SLV",11,77.3904762274896,"kt"
1904,"CO2","SLV",12,79.9701587684059,"kt"
1904,"CO2","WST",1,2.14581975856624,"kt"
1904,"CO2","WST",2,1.9381597819308,"kt"
1904,"CO2","WST",3,2.14581975856624,"kt"
1904,"CO2","WST",4,2.07659976635443,"kt"
1904,"CO2","WST",5,2.14581975856624,"kt"
1904,"CO2","WST",6,2.07659976635443,"kt"
1904,"CO2","WST",7,2.14581975856624,"kt"
1904,"CO2","WST",8,2.14581975856624,"kt"
1904,"CO2","WST",9,2.07659976635443,"kt"
1904,"CO2","WST",10,2.14581975856624,"kt"
1904,"CO2","WST",11,2.07659976635443,"kt"
1904,"CO2","WST",12,2.14581975856624,"kt"
1904,"CO2","SHP",1,280.81605864382,"kt"
1904,"CO2","SHP",2,240.98687128462,"kt"
1904,"CO2","SHP",3,294.536417568684,"kt"
1904,"CO2","SHP",4,282.767031977934,"kt"
1904,"CO2","SHP",5,297.314362915676,"kt"
1904,"CO2","SHP",6,276.524165813473,"kt"
1904,"CO2","SHP",7,305.765910722207,"kt"
1904,"CO2","SHP",8,309.973805805901,"kt"
1904,"CO2","SHP",9,295.114895003979,"kt"
1904,"CO2","SHP",10,317.244890956756,"kt"
1904,"CO2","SHP",11,308.871351153389,"kt"
1904,"CO2","SHP",12,312.045207825713,"kt"
1904,"CO2","RCO",1,66903.0605917338,"kt"
1904,"CO2","RCO",2,52086.6847622644,"kt"
1904,"CO2","RCO",3,46282.9301665313,"kt"
1904,"CO2","RCO",4,27693.5276659048,"kt"
1904,"CO2","RCO",5,19519.9571791918,"kt"
1904,"CO2","RCO",6,17851.1455523124,"kt"
1904,"CO2","RCO",7,19019.5140934587,"kt"
1904,"CO2","RCO",8,19007.8750712972,"kt"
1904,"CO2","RCO",9,17911.6126785922,"kt"
1904,"CO2","RCO",10,23619.4717032969,"kt"
1904,"CO2","RCO",11,38621.9950147272,"kt"
1904,"CO2","RCO",12,64833.2645157303,"kt"
1905,"CO2","AGR",1,0,"kt"
1905,"CO2","AGR",2,0,"kt"
1905,"CO2","AGR",3,0,"kt"
1905,"CO2","AGR",4,0,"kt"
1905,"CO2","AGR",5,0,"kt"
1905,"CO2","AGR",6,0,"kt"
1905,"CO2","AGR",7,0,"kt"
1905,"CO2","AGR",8,0,"kt"
1905,"CO2","AGR",9,0,"kt"
1905,"CO2","AGR",10,0,"kt"
1905,"CO2","AGR",11,0,"kt"
1905,"CO2","AGR",12,0,"kt"
1905,"CO2","ENE",1,71382.1733586448,"kt"
1905,"CO2","ENE",2,59546.8609042161,"kt"
1905,"CO2","ENE",3,60424.2420701734,"kt"
1905,"CO2","ENE",4,54251.5165233223,"kt"
1905,"CO2","ENE",5,53757.1152445956,"kt"
1905,"CO2","ENE",6,52915.4727092107,"kt"
1905,"CO2","ENE",7,56698.7781532504,"kt"
1905,"CO2","ENE",8,55893.9616321504,"kt"
1905,"CO2","ENE",9,51739.1311758953,"kt"
1905,"CO2","ENE",10,54270.2755303073,"kt"
1905,"CO2","ENE",11,56015.1884408607,"kt"
1905,"CO2","ENE",12,67371.4253355663,"kt"
1905,"CO2","IND",1,94531.0803275202,"kt"
1905,"CO2","IND",2,85459.2374610174,"kt"
1905,"CO2","IND",3,85360.5204463418,"kt"
1905,"CO2","IND",4,82770.5114080479,"kt"
1905,"CO2","IND",5,71815.9406353755,"kt"
1905,"CO2","IND",6,65184.5968076778,"kt"
1905,"CO2","IND",7,62729.8847585176,"kt"
1905,"CO2","IND",8,67357.4167012671,"kt"
1905,"CO2","IND",9,65021.0406702833,"kt"
1905,"CO2","IND",10,76443.4725781249,"kt"
1905,"CO2","IND",11,82688.7333393506,"kt"
1905,"CO2","IND",12,94615.5843318407,"kt"
1905,"CO2","TRA",1,14807.167591429,"kt"
1905,"CO2","TRA",2,13374.2158890327,"kt"
1905,"CO2","TRA",3,14807.167591429,"kt"
1905,"CO2","TRA",4,14329.5170239636,"kt"
1905,"CO2","TRA",5,14807.167591429,"kt"
1905,"CO2","TRA",6,14329.5170239636,"kt"
1905,"CO2","TRA",7,14807.167591429,"kt"
1905,"CO2","TRA",8,14807.167591429,"kt"
1905,"CO2","TRA",9,14329.5170239636,"kt"
1905,"CO2","TRA",10,14807.167591429,"kt"
1905,"CO2","TRA",11,14329.5170239636,"kt"
1905,"CO2","TRA",12,14807.167591429,"kt"
1905,"CO2","SLV",1,76.1634822686452,"kt"
1905,"CO2","SLV",2,68.7928226942602,"kt"
1905,"CO2","SLV",3,76.1634822686452,"kt"
1905,"CO2","SLV",4,73.7065957438502,"kt"
1905,"CO2","SLV",5,76.1634822686452,"kt"
1905,"CO2","SLV",6,73.7065957438502,"kt"
1905,"CO2","SLV",7,76.1634822686452,"kt"
1905,"CO2","SLV",8,76.1634822686452,"kt"
1905,"CO2","SLV",9,73.7065957438502,"kt"
1905,"CO2","SLV",10,76.1634822686452,"kt"
1905,"CO2","SLV",11,73.7065957438502,"kt"
1905,"CO2","SLV",12,76.1634822686452,"kt"
1905,"CO2","WST",1,2.72887703380371,"kt"
1905,"CO2","WST",2,2.46479215956464,"kt"
1905,"CO2","WST",3,2.72887703380371,"kt"
1905,"CO2","WST",4,2.64084874239068,"kt"
1905,"CO2","WST",5,2.72887703380371,"kt"
1905,"CO2","WST",6,2.64084874239068,"kt"
