"year","em","sector","month","global_total","units"
1950,"CO2","SHP",1,22182.8055892302,"kt"
1950,"CO2","SHP",2,19036.5356635249,"kt"
1950,"CO2","SHP",3,23266.6326898404,"kt"
1950,"CO2","SHP",4,22336.9209286073,"kt"
1950,"CO2","SHP",5,23486.0739207565,"kt"
1950,"CO2","SHP",6,21843.7714730006,"kt"
1950,"CO2","SHP",7,24153.6961458735,"kt"
1950,"CO2","SHP",8,24486.0949375675,"kt"
1950,"CO2","SHP",9,23312.3289813804,"kt"
1950,"CO2","SHP",10,25060.4676038,"kt"
1950,"CO2","SHP",11,24399.0075489554,"kt"
1950,"CO2","SHP",12,24649.7234299141,"kt"
1950,"CO2","RCO",1,161980.906498756,"kt"
1950,"CO2","RCO",2,126633.634499272,"kt"
1950,"CO2","RCO",3,117379.63377858,"kt"
1950,"CO2","RCO",4,70287.4687033742,"kt"
1950,"CO2","RCO",5,51730.2388235644,"kt"
1950,"CO2","RCO",6,47469.1508252029,"kt"
1950,"CO2","RCO",7,50419.7433325885,"kt"
1950,"CO2","RCO",8,50287.0384552369,"kt"
1950,"CO2","RCO",9,47770.3614056534,"kt"
1950,"CO2","RCO",10,63859.412809661,"kt"
1950,"CO2","RCO",11,98597.2702827895,"kt"
1950,"CO2","RCO",12,156507.048174564,"kt"
1951,"CO2","AGR",1,0,"kt"
1951,"CO2","AGR",2,0,"kt"
1951,"CO2","AGR",3,0,"kt"
1951,"CO2","AGR",4,0,"kt"
1951,"CO2","AGR",5,0,"kt"
1951,"CO2","AGR",6,0,"kt"
1951,"CO2","AGR",7,0,"kt"
1951,"CO2","AGR",8,0,"kt"
1951,"CO2","AGR",9,0,"kt"
1951,"CO2","AGR",10,0,"kt"
1951,"CO2","AGR",11,0,"kt"
1951,"CO2","AGR",12,0,"kt"
1951,"CO2","ENE",1,240055.852977152,"kt"
1951,"CO2","ENE",2,201794.768237705,"kt"
1951,"CO2","ENE",3,206947.83998193,"kt"
1951,"CO2","ENE",4,188652.884035238,"kt"
1951,"CO2","ENE",5,187763.546510512,"kt"
1951,"CO2","ENE",6,183113.912371306,"kt"
1951,"CO2","ENE",7,194196.156050439,"kt"
1951,"CO2","ENE",8,192313.450099068,"kt"
1951,"CO2","ENE",9,180326.05216377,"kt"
1951,"CO2","ENE",10,191478.116683889,"kt"
1951,"CO2","ENE",11,196350.352021252,"kt"
1951,"CO2","ENE",12,228787.929022664,"kt"
1951,"CO2","IND",1,199469.631782015,"kt"
1951,"CO2","IND",2,180673.84737123,"kt"
1951,"CO2","IND",3,181598.836451435,"kt"
1951,"CO2","IND",4,176828.798774086,"kt"
1951,"CO2","IND",5,156197.962974464,"kt"
1951,"CO2","IND",6,143328.151955336,"kt"
1951,"CO2","IND",7,138889.295451444,"kt"
1951,"CO2","IND",8,148105.757020514,"kt"
1951,"CO2","IND",9,142240.162650381,"kt"
1951,"CO2","IND",10,165414.424543535,"kt"
1951,"CO2","IND",11,176284.804121608,"kt"
1951,"CO2","IND",12,200031.759589576,"kt"
1951,"CO2","TRA",1,65081.1860224855,"kt"
1951,"CO2","TRA",2,58783.0067299869,"kt"
1951,"CO2","TRA",3,65081.1860224855,"kt"
1951,"CO2","TRA",4,62981.792924986,"kt"
1951,"CO2","TRA",5,65081.1860224855,"kt"
1951,"CO2","TRA",6,62981.792924986,"kt"
1951,"CO2","TRA",7,65081.1860224855,"kt"
1951,"CO2","TRA",8,65081.1860224855,"kt"
1951,"CO2","TRA",9,62981.792924986,"kt"
1951,"CO2","TRA",10,65081.1860224855,"kt"
1951,"CO2","TRA",11,62981.792924986,"kt"
1951,"CO2","TRA",12,65081.1860224855,"kt"
1951,"CO2","SLV",1,973.004185537429,"kt"
1951,"CO2","SLV",2,878.842490162839,"kt"
1951,"CO2","SLV",3,973.004185537429,"kt"
1951,"CO2","SLV",4,941.616953745899,"kt"
1951,"CO2","SLV",5,973.004185537429,"kt"
1951,"CO2","SLV",6,941.616953745899,"kt"
1951,"CO2","SLV",7,973.004185537429,"kt"
1951,"CO2","SLV",8,973.004185537429,"kt"
1951,"CO2","SLV",9,941.616953745899,"kt"
1951,"CO2","SLV",10,973.004185537429,"kt"
1951,"CO2","SLV",11,941.616953745899,"kt"
1951,"CO2","SLV",12,973.004185537429,"kt"
1951,"CO2","WST",1,51.2772718553648,"kt"
1951,"CO2","WST",2,46.3149552242004,"kt"
1951,"CO2","WST",3,51.2772718553648,"kt"
1951,"CO2","WST",4,49.6231663116433,"kt"
1951,"CO2","WST",5,51.2772718553648,"kt"
1951,"CO2","WST",6,49.6231663116433,"kt"
1951,"CO2","WST",7,51.2772718553648,"kt"
1951,"CO2","WST",8,51.2772718553648,"kt"
1951,"CO2","WST",9,49.6231663116433,"kt"
1951,"CO2","WST",10,51.2772718553648,"kt"
1951,"CO2","WST",11,49.6231663116433,"kt"
1951,"CO2","WST",12,51.2772718553648,"kt"
1951,"CO2","SHP",1,21908.3791283325,"kt"
1951,"CO2","SHP",2,18801.0321295431,"kt"
1951,"CO2","SHP",3,22978.7980586259,"kt"
1951,"CO2","SHP",4,22060.5878861916,"kt"
1951,"CO2","SHP",5,23195.5245526647,"kt"
1951,"CO2","SHP",6,21573.5392485923,"kt"
1951,"CO2","SHP",7,23854.8875337596,"kt"
1951,"CO2","SHP",8,24183.1741754533,"kt"
1951,"CO2","SHP",9,23023.929035219,"kt"
1951,"CO2","SHP",10,24750.441200454,"kt"
1951,"CO2","SHP",11,24097.1641565972,"kt"
1951,"CO2","SHP",12,24344.7783977915,"kt"
1951,"CO2","RCO",1,175966.892055366,"kt"
1951,"CO2","RCO",2,137474.109024707,"kt"
1951,"CO2","RCO",3,127287.2490901,"kt"
1951,"CO2","RCO",4,76263.842500697,"kt"
1951,"CO2","RCO",5,56123.3418587317,"kt"
1951,"CO2","RCO",6,51489.9295124951,"kt"
1951,"CO2","RCO",7,54686.0093388382,"kt"
1951,"CO2","RCO",8,54548.6897911002,"kt"
1951,"CO2","RCO",9,51827.3132048143,"kt"
1951,"CO2","RCO",10,69296.5973432754,"kt"
1951,"CO2","RCO",11,107038.890181741,"kt"
1951,"CO2","RCO",12,169910.558866343,"kt"
1952,"CO2","AGR",1,0,"kt"
1952,"CO2","AGR",2,0,"kt"
1952,"CO2","AGR",3,0,"kt"
1952,"CO2","AGR",4,0,"kt"
1952,"CO2","AGR",5,0,"kt"
1952,"CO2","AGR",6,0,"kt"
1952,"CO2","AGR",7,0,"kt"
1952,"CO2","AGR",8,0,"kt"
1952,"CO2","AGR",9,0,"kt"
1952,"CO2","AGR",10,0,"kt"
1952,"CO2","AGR",11,0,"kt"
1952,"CO2","AGR",12,0,"kt"
1952,"CO2","ENE",1,241622.833998581,"kt"
1952,"CO2","ENE",2,203504.692802738,"kt"
1952,"CO2","ENE",3,208262.355194452,"kt"
1952,"CO2","ENE",4,190119.639195591,"kt"
1952,"CO2","ENE",5,188191.471175951,"kt"
1952,"CO2","ENE",6,182536.003900831,"kt"
1952,"CO2","ENE",7,193030.234230697,"kt"
1952,"CO2","ENE",8,191249.849595707,"kt"
1952,"CO2","ENE",9,180431.840418259,"kt"
1952,"CO2","ENE",10,192649.922194744,"kt"
1952,"CO2","ENE",11,197913.691023297,"kt"
1952,"CO2","ENE",12,229912.247286553,"kt"
1952,"CO2","IND",1,203098.709234429,"kt"
1952,"CO2","IND",2,183982.097100985,"kt"
1952,"CO2","IND",3,185048.220973873,"kt"
1952,"CO2","IND",4,180231.99851618,"kt"
1952,"CO2","IND",5,159461.877115762,"kt"
1952,"CO2","IND",6,146448.644617857,"kt"
1952,"CO2","IND",7,142007.144268295,"kt"
1952,"CO2","IND",8,151330.266105119,"kt"
1952,"CO2","IND",9,145295.56962478,"kt"
1952,"CO2","IND",10,168784.998952585,"kt"
1952,"CO2","IND",11,179655.461019641,"kt"
1952,"CO2","IND",12,203694.464647519,"kt"
1952,"CO2","TRA",1,67855.5139552533,"kt"
1952,"CO2","TRA",2,61288.8513144223,"kt"
1952,"CO2","TRA",3,67855.5139552533,"kt"
1952,"CO2","TRA",4,65666.6264083096,"kt"
1952,"CO2","TRA",5,67855.5139552533,"kt"
1952,"CO2","TRA",6,65666.6264083096,"kt"
1952,"CO2","TRA",7,67855.5139552533,"kt"
1952,"CO2","TRA",8,67855.5139552533,"kt"
1952,"CO2","TRA",9,65666.6264083096,"kt"
1952,"CO2","TRA",10,67855.5139552533,"kt"
1952,"CO2","TRA",11,65666.6264083096,"kt"
1952,"CO2","TRA",12,67855.5139552533,"kt"
1952,"CO2","SLV",1,1045.27695441248,"kt"
1952,"CO2","SLV",2,944.1211201145,"kt"
1952,"CO2","SLV",3,1045.27695441248,"kt"
1952,"CO2","SLV",4,1011.55834297982,"kt"
1952,"CO2","SLV",5,1045.27695441248,"kt"
1952,"CO2","SLV",6,1011.55834297982,"kt"
1952,"CO2","SLV",7,1045.27695441248,"kt"
1952,"CO2","SLV",8,1045.27695441248,"kt"
1952,"CO2","SLV",9,1011.55834297982,"kt"
1952,"CO2","SLV",10,1045.27695441248,"kt"
1952,"CO2","SLV",11,1011.55834297982,"kt"
1952,"CO2","SLV",12,1045.27695441248,"kt"
1952,"CO2","WST",1,53.0426995081075,"kt"
1952,"CO2","WST",2,47.909535039581,"kt"
1952,"CO2","WST",3,53.0426995081075,"kt"
1952,"CO2","WST",4,51.3316446852653,"kt"
1952,"CO2","WST",5,53.0426995081075,"kt"
1952,"CO2","WST",6,51.3316446852653,"kt"
1952,"CO2","WST",7,53.0426995081075,"kt"
1952,"CO2","WST",8,53.0426995081075,"kt"
1952,"CO2","WST",9,51.3316446852653,"kt"
1952,"CO2","WST",10,53.0426995081075,"kt"
1952,"CO2","WST",11,51.3316446852653,"kt"
1952,"CO2","WST",12,53.0426995081075,"kt"
1952,"CO2","SHP",1,23189.0359458551,"kt"
1952,"CO2","SHP",2,19900.0486214579,"kt"
1952,"CO2","SHP",3,24322.026337627,"kt"
1952,"CO2","SHP",4,23350.1420841318,"kt"
1952,"CO2","SHP",5,24551.4216037599,"kt"
1952,"CO2","SHP",6,22834.6229624975,"kt"
1952,"CO2","SHP",7,25249.3277236245,"kt"
1952,"CO2","SHP",8,25596.8043986531,"kt"
1952,"CO2","SHP",9,24369.7954506389,"kt"
1952,"CO2","SHP",10,26197.2310827352,"kt"
1952,"CO2","SHP",11,25505.7666542689,"kt"
1952,"CO2","SHP",12,25767.8552143639,"kt"
1952,"CO2","RCO",1,179531.617576427,"kt"
1952,"CO2","RCO",2,140213.782978834,"kt"
1952,"CO2","RCO",3,129960.353806362,"kt"
1952,"CO2","RCO",4,77776.109247387,"kt"
1952,"CO2","RCO",5,57454.999060184,"kt"
1952,"CO2","RCO",6,52751.2161490161,"kt"
1952,"CO2","RCO",7,56015.7371004312,"kt"
1952,"CO2","RCO",8,55868.1604599459,"kt"
1952,"CO2","RCO",9,53094.5853145595,"kt"
1952,"CO2","RCO",10,70983.6436033398,"kt"
1952,"CO2","RCO",11,109486.127088198,"kt"
1952,"CO2","RCO",12,173263.200110514,"kt"
1953,"CO2","AGR",1,0,"kt"
1953,"CO2","AGR",2,0,"kt"
1953,"CO2","AGR",3,0,"kt"
1953,"CO2","AGR",4,0,"kt"
1953,"CO2","AGR",5,0,"kt"
1953,"CO2","AGR",6,0,"kt"
1953,"CO2","AGR",7,0,"kt"
1953,"CO2","AGR",8,0,"kt"
1953,"CO2","AGR",9,0,"kt"
1953,"CO2","AGR",10,0,"kt"
1953,"CO2","AGR",11,0,"kt"
1953,"CO2","AGR",12,0,"kt"
1953,"CO2","ENE",1,246660.72016901,"kt"
1953,"CO2","ENE",2,207770.404772454,"kt"
1953,"CO2","ENE",3,212921.290066782,"kt"
1953,"CO2","ENE",4,194446.95563271,"kt"
1953,"CO2","ENE",5,192373.99523411,"kt"
1953,"CO2","ENE",6,186643.536488156,"kt"
1953,"CO2","ENE",7,197293.955129154,"kt"
1953,"CO2","ENE",8,195441.370371019,"kt"
1953,"CO2","ENE",9,184538.191416842,"kt"
1953,"CO2","ENE",10,197165.160387024,"kt"
1953,"CO2","ENE",11,202391.689489776,"kt"
1953,"CO2","ENE",12,234823.986852065,"kt"
1953,"CO2","IND",1,208348.460775993,"kt"
1953,"CO2","IND",2,188724.651828477,"kt"
1953,"CO2","IND",3,189801.536724891,"kt"
1953,"CO2","IND",4,184833.789338949,"kt"
1953,"CO2","IND",5,163472.874304933,"kt"
1953,"CO2","IND",6,150091.399812967,"kt"
1953,"CO2","IND",7,145522.639716509,"kt"
1953,"CO2","IND",8,155094.446473399,"kt"
1953,"CO2","IND",9,148936.516981977,"kt"
1953,"CO2","IND",10,173044.681061823,"kt"
1953,"CO2","IND",11,184256.347923454,"kt"
1953,"CO2","IND",12,208945.150238671,"kt"
1953,"CO2","TRA",1,70858.7903400555,"kt"
1953,"CO2","TRA",2,64001.4880490824,"kt"
1953,"CO2","TRA",3,70858.7903400555,"kt"
1953,"CO2","TRA",4,68573.0229097311,"kt"
1953,"CO2","TRA",5,70858.7903400555,"kt"
1953,"CO2","TRA",6,68573.0229097311,"kt"
1953,"CO2","TRA",7,70858.7903400555,"kt"
1953,"CO2","TRA",8,70858.7903400555,"kt"
1953,"CO2","TRA",9,68573.0229097311,"kt"
1953,"CO2","TRA",10,70858.7903400555,"kt"
1953,"CO2","TRA",11,68573.0229097311,"kt"
1953,"CO2","TRA",12,70858.7903400555,"kt"
1953,"CO2","SLV",1,1115.81516203231,"kt"
1953,"CO2","SLV",2,1007.83304957757,"kt"
1953,"CO2","SLV",3,1115.81516203231,"kt"
1953,"CO2","SLV",4,1079.82112454739,"kt"
1953,"CO2","SLV",5,1115.81516203231,"kt"
1953,"CO2","SLV",6,1079.82112454739,"kt"
1953,"CO2","SLV",7,1115.81516203231,"kt"
1953,"CO2","SLV",8,1115.81516203231,"kt"
1953,"CO2","SLV",9,1079.82112454739,"kt"
1953,"CO2","SLV",10,1115.81516203231,"kt"
1953,"CO2","SLV",11,1079.82112454739,"kt"
1953,"CO2","SLV",12,1115.81516203231,"kt"
1953,"CO2","WST",1,54.9229445936907,"kt"
1953,"CO2","WST",2,49.6078209233336,"kt"
1953,"CO2","WST",3,54.9229445936907,"kt"
1953,"CO2","WST",4,53.1512367035717,"kt"
1953,"CO2","WST",5,54.9229445936907,"kt"
1953,"CO2","WST",6,53.1512367035717,"kt"
1953,"CO2","WST",7,54.9229445936907,"kt"
1953,"CO2","WST",8,54.9229445936907,"kt"
1953,"CO2","WST",9,53.1512367035717,"kt"
1953,"CO2","WST",10,54.9229445936907,"kt"
1953,"CO2","WST",11,53.1512367035717,"kt"
1953,"CO2","WST",12,54.9229445936907,"kt"
1953,"CO2","SHP",1,24195.26630248,"kt"
1953,"CO2","SHP",2,20763.5615793911,"kt"
1953,"CO2","SHP",3,25377.4199854136,"kt"
1953,"CO2","SHP",4,24363.3632396563,"kt"
1953,"CO2","SHP",5,25616.7692867634,"kt"
1953,"CO2","SHP",6,23825.4744519945,"kt"
1953,"CO2","SHP",7,26344.9593013756,"kt"
1953,"CO2","SHP",8,26707.5138597387,"kt"
1953,"CO2","SHP",9,25427.2619198975,"kt"
1953,"CO2","SHP",10,27333.9945616706,"kt"
1953,"CO2","SHP",11,26612.5257595824,"kt"
1953,"CO2","SHP",12,26885.9869988137,"kt"
1953,"CO2","RCO",1,185436.682368497,"kt"
1953,"CO2","RCO",2,144850.912361514,"kt"
1953,"CO2","RCO",3,134336.946409324,"kt"
1953,"CO2","RCO",4,80308.9816460697,"kt"
1953,"CO2","RCO",5,59442.0720040286,"kt"
1953,"CO2","RCO",6,54591.5642456121,"kt"
1953,"CO2","RCO",7,57958.8598588091,"kt"
1953,"CO2","RCO",8,57813.0002963013,"kt"
1953,"CO2","RCO",9,54951.6686886264,"kt"
1953,"CO2","RCO",10,73416.1475421655,"kt"
1953,"CO2","RCO",11,113108.81570882,"kt"
1953,"CO2","RCO",12,178934.756492309,"kt"
1954,"CO2","AGR",1,0,"kt"
1954,"CO2","AGR",2,0,"kt"
1954,"CO2","AGR",3,0,"kt"
1954,"CO2","AGR",4,0,"kt"
1954,"CO2","AGR",5,0,"kt"
1954,"CO2","AGR",6,0,"kt"
1954,"CO2","AGR",7,0,"kt"
1954,"CO2","AGR",8,0,"kt"
1954,"CO2","AGR",9,0,"kt"
1954,"CO2","AGR",10,0,"kt"
1954,"CO2","AGR",11,0,"kt"
1954,"CO2","AGR",12,0,"kt"
1954,"CO2","ENE",1,250881.427276223,"kt"
1954,"CO2","ENE",2,211816.627744227,"kt"
1954,"CO2","ENE",3,216492.146582444,"kt"
1954,"CO2","ENE",4,197997.282023988,"kt"
1954,"CO2","ENE",5,194236.227991057,"kt"
1954,"CO2","ENE",6,186990.183306169,"kt"
1954,"CO2","ENE",7,196873.307754155,"kt"
1954,"CO2","ENE",8,195029.407137638,"kt"
1954,"CO2","ENE",9,185755.578374265,"kt"
1954,"CO2","ENE",10,200048.336870058,"kt"
1954,"CO2","ENE",11,205982.685215155,"kt"
1954,"CO2","ENE",12,238327.912665105,"kt"
1954,"CO2","IND",1,214476.558066948,"kt"
1954,"CO2","IND",2,194312.510784723,"kt"
1954,"CO2","IND",3,195540.958537858,"kt"
1954,"CO2","IND",4,190501.218524095,"kt"
1954,"CO2","IND",5,168775.434998857,"kt"
1954,"CO2","IND",6,155119.703890734,"kt"
1954,"CO2","IND",7,150494.98577162,"kt"
1954,"CO2","IND",8,160290.360687092,"kt"
1954,"CO2","IND",9,153851.671048437,"kt"
1954,"CO2","IND",10,178570.809914328,"kt"
1954,"CO2","IND",11,189867.202102946,"kt"
1954,"CO2","IND",12,215131.708368801,"kt"
1954,"CO2","TRA",1,73860.4039096037,"kt"
1954,"CO2","TRA",2,66712.6228860937,"kt"
1954,"CO2","TRA",3,73860.4039096037,"kt"
1954,"CO2","TRA",4,71477.8102351004,"kt"
1954,"CO2","TRA",5,73860.4039096037,"kt"
1954,"CO2","TRA",6,71477.8102351004,"kt"
1954,"CO2","TRA",7,73860.4039096037,"kt"
1954,"CO2","TRA",8,73860.4039096037,"kt"
1954,"CO2","TRA",9,71477.8102351004,"kt"
1954,"CO2","TRA",10,73860.4039096037,"kt"
1954,"CO2","TRA",11,71477.8102351004,"kt"
1954,"CO2","TRA",12,73860.4039096037,"kt"
1954,"CO2","SLV",1,1203.19829658335,"kt"
1954,"CO2","SLV",2,1086.7597517527,"kt"
1954,"CO2","SLV",3,1203.19829658335,"kt"
1954,"CO2","SLV",4,1164.38544830647,"kt"
1954,"CO2","SLV",5,1203.19829658335,"kt"
1954,"CO2","SLV",6,1164.38544830647,"kt"
1954,"CO2","SLV",7,1203.19829658335,"kt"
1954,"CO2","SLV",8,1203.19829658335,"kt"
1954,"CO2","SLV",9,1164.38544830647,"kt"
1954,"CO2","SLV",10,1203.19829658335,"kt"
1954,"CO2","SLV",11,1164.38544830647,"kt"
1954,"CO2","SLV",12,1203.19829658335,"kt"
1954,"CO2","WST",1,56.9007509761817,"kt"
1954,"CO2","WST",2,51.3942266881641,"kt"
1954,"CO2","WST",3,56.9007509761817,"kt"
1954,"CO2","WST",4,55.0652428801758,"kt"
1954,"CO2","WST",5,56.9007509761817,"kt"
1954,"CO2","WST",6,55.0652428801758,"kt"
1954,"CO2","WST",7,56.9007509761817,"kt"
1954,"CO2","WST",8,56.9007509761817,"kt"
1954,"CO2","WST",9,55.0652428801758,"kt"
1954,"CO2","WST",10,56.9007509761817,"kt"
1954,"CO2","WST",11,55.0652428801758,"kt"
1954,"CO2","WST",12,56.9007509761817,"kt"
1954,"CO2","SHP",1,24652.6437373095,"kt"
1954,"CO2","SHP",2,21156.0674693606,"kt"
1954,"CO2","SHP",3,25857.1443707711,"kt"
1954,"CO2","SHP",4,24823.9183103492,"kt"
1954,"CO2","SHP",5,26101.0182335831,"kt"
1954,"CO2","SHP",6,24275.8614926749,"kt"
1954,"CO2","SHP",7,26842.9736548987,"kt"
1954,"CO2","SHP",8,27212.3817965957,"kt"
1954,"CO2","SHP",9,25907.9284968331,"kt"
1954,"CO2","SHP",10,27850.7052339138,"kt"
1954,"CO2","SHP",11,27115.5980801794,"kt"
1954,"CO2","SHP",12,27394.228719018,"kt"
1954,"CO2","RCO",1,191596.811186186,"kt"
1954,"CO2","RCO",2,149648.405475949,"kt"
1954,"CO2","RCO",3,138973.846537344,"kt"
1954,"CO2","RCO",4,83116.9960491567,"kt"
1954,"CO2","RCO",5,61427.7059821475,"kt"
1954,"CO2","RCO",6,56398.7863949141,"kt"
1954,"CO2","RCO",7,59868.5105645192,"kt"
1954,"CO2","RCO",8,59715.7049326891,"kt"
1954,"CO2","RCO",9,56789.0503734008,"kt"
1954,"CO2","RCO",10,76150.4381178967,"kt"
1954,"CO2","RCO",11,117311.655517854,"kt"
1954,"CO2","RCO",12,184816.17656433,"kt"
1955,"CO2","AGR",1,0,"kt"
1955,"CO2","AGR",2,0,"kt"
1955,"CO2","AGR",3,0,"kt"
1955,"CO2","AGR",4,0,"kt"
1955,"CO2","AGR",5,0,"kt"
1955,"CO2","AGR",6,0,"kt"
1955,"CO2","AGR",7,0,"kt"
1955,"CO2","AGR",8,0,"kt"
1955,"CO2","AGR",9,0,"kt"
1955,"CO2","AGR",10,0,"kt"
1955,"CO2","AGR",11,0,"kt"
1955,"CO2","AGR",12,0,"kt"
1955,"CO2","ENE",1,275354.140930559,"kt"
1955,"CO2","ENE",2,232433.269214827,"kt"
1955,"CO2","ENE",3,237584.378469328,"kt"
1955,"CO2","ENE",4,217345.066922022,"kt"
1955,"CO2","ENE",5,213493.381578058,"kt"
1955,"CO2","ENE",6,205589.248047396,"kt"
1955,"CO2","ENE",7,216513.462069514,"kt"
1955,"CO2","ENE",8,214577.765075055,"kt"
1955,"CO2","ENE",9,204200.836098035,"kt"
1955,"CO2","ENE",10,219818.711936906,"kt"
1955,"CO2","ENE",11,226274.607512143,"kt"
1955,"CO2","ENE",12,261672.932057969,"kt"
1955,"CO2","IND",1,232683.279349881,"kt"
1955,"CO2","IND",2,210809.027747858,"kt"
1955,"CO2","IND",3,212172.278329029,"kt"
1955,"CO2","IND",4,206706.907948848,"kt"
1955,"CO2","IND",5,183186.851653726,"kt"
1955,"CO2","IND",6,168387.092958276,"kt"
1955,"CO2","IND",7,163388.280575264,"kt"
1955,"CO2","IND",8,173999.996056885,"kt"
1955,"CO2","IND",9,167008.196295586,"kt"
1955,"CO2","IND",10,193798.567135347,"kt"
1955,"CO2","IND",11,206017.459617502,"kt"
1955,"CO2","IND",12,233395.709292271,"kt"
1955,"CO2","TRA",1,80762.4233229532,"kt"
1955,"CO2","TRA",2,72946.704936861,"kt"
1955,"CO2","TRA",3,80762.4233229532,"kt"
1955,"CO2","TRA",4,78157.1838609225,"kt"
1955,"CO2","TRA",5,80762.4233229532,"kt"
1955,"CO2","TRA",6,78157.1838609225,"kt"
1955,"CO2","TRA",7,80762.4233229532,"kt"
1955,"CO2","TRA",8,80762.4233229532,"kt"
1955,"CO2","TRA",9,78157.1838609225,"kt"
1955,"CO2","TRA",10,80762.4233229532,"kt"
1955,"CO2","TRA",11,78157.1838609225,"kt"
1955,"CO2","TRA",12,80762.4233229532,"kt"
1955,"CO2","SLV",1,1353.84841778719,"kt"
1955,"CO2","SLV",2,1222.83082896907,"kt"
1955,"CO2","SLV",3,1353.84841778719,"kt"
1955,"CO2","SLV",4,1310.17588818115,"kt"
1955,"CO2","SLV",5,1353.84841778719,"kt"
1955,"CO2","SLV",6,1310.17588818115,"kt"
1955,"CO2","SLV",7,1353.84841778719,"kt"
1955,"CO2","SLV",8,1353.84841778719,"kt"
1955,"CO2","SLV",9,1310.17588818115,"kt"
1955,"CO2","SLV",10,1353.84841778719,"kt"
1955,"CO2","SLV",11,1310.17588818115,"kt"
1955,"CO2","SLV",12,1353.84841778719,"kt"
1955,"CO2","WST",1,58.9598306273014,"kt"
1955,"CO2","WST",2,53.2540405665948,"kt"
1955,"CO2","WST",3,58.9598306273014,"kt"
1955,"CO2","WST",4,57.0579006070659,"kt"
1955,"CO2","WST",5,58.9598306273014,"kt"
1955,"CO2","WST",6,57.0579006070659,"kt"
