"year","em","sector","month","global_total","units"
1852,"CO2","TRA",9,217.913411117655,"kt"
1852,"CO2","TRA",10,225.177191488244,"kt"
1852,"CO2","TRA",11,217.913411117655,"kt"
1852,"CO2","TRA",12,225.177191488244,"kt"
1852,"CO2","SLV",1,0,"kt"
1852,"CO2","SLV",2,0,"kt"
1852,"CO2","SLV",3,0,"kt"
1852,"CO2","SLV",4,0,"kt"
1852,"CO2","SLV",5,0,"kt"
1852,"CO2","SLV",6,0,"kt"
1852,"CO2","SLV",7,0,"kt"
1852,"CO2","SLV",8,0,"kt"
1852,"CO2","SLV",9,0,"kt"
1852,"CO2","SLV",10,0,"kt"
1852,"CO2","SLV",11,0,"kt"
1852,"CO2","SLV",12,0,"kt"
1852,"CO2","WST",1,0,"kt"
1852,"CO2","WST",2,0,"kt"
1852,"CO2","WST",3,0,"kt"
1852,"CO2","WST",4,0,"kt"
1852,"CO2","WST",5,0,"kt"
1852,"CO2","WST",6,0,"kt"
1852,"CO2","WST",7,0,"kt"
1852,"CO2","WST",8,0,"kt"
1852,"CO2","WST",9,0,"kt"
1852,"CO2","WST",10,0,"kt"
1852,"CO2","WST",11,0,"kt"
1852,"CO2","WST",12,0,"kt"
1852,"CO2","SHP",1,0,"kt"
1852,"CO2","SHP",2,0,"kt"
1852,"CO2","SHP",3,0,"kt"
1852,"CO2","SHP",4,0,"kt"
1852,"CO2","SHP",5,0,"kt"
1852,"CO2","SHP",6,0,"kt"
1852,"CO2","SHP",7,0,"kt"
1852,"CO2","SHP",8,0,"kt"
1852,"CO2","SHP",9,0,"kt"
1852,"CO2","SHP",10,0,"kt"
1852,"CO2","SHP",11,0,"kt"
1852,"CO2","SHP",12,0,"kt"
1852,"CO2","RCO",1,11352.4071344496,"kt"
1852,"CO2","RCO",2,9282.07062687788,"kt"
1852,"CO2","RCO",3,8070.41378987762,"kt"
1852,"CO2","RCO",4,6010.13693928937,"kt"
1852,"CO2","RCO",5,3686.05743228839,"kt"
1852,"CO2","RCO",6,3269.27586760428,"kt"
1852,"CO2","RCO",7,3488.97010822728,"kt"
1852,"CO2","RCO",8,3489.1868930218,"kt"
1852,"CO2","RCO",9,3273.14949374391,"kt"
1852,"CO2","RCO",10,4460.14673837558,"kt"
1852,"CO2","RCO",11,6768.6358121901,"kt"
1852,"CO2","RCO",12,11100.6687429633,"kt"
1853,"CO2","AGR",1,0,"kt"
1853,"CO2","AGR",2,0,"kt"
1853,"CO2","AGR",3,0,"kt"
1853,"CO2","AGR",4,0,"kt"
1853,"CO2","AGR",5,0,"kt"
1853,"CO2","AGR",6,0,"kt"
1853,"CO2","AGR",7,0,"kt"
1853,"CO2","AGR",8,0,"kt"
1853,"CO2","AGR",9,0,"kt"
1853,"CO2","AGR",10,0,"kt"
1853,"CO2","AGR",11,0,"kt"
1853,"CO2","AGR",12,0,"kt"
1853,"CO2","ENE",1,2631.16304110167,"kt"
1853,"CO2","ENE",2,2220.35854024221,"kt"
1853,"CO2","ENE",3,2161.71369487136,"kt"
1853,"CO2","ENE",4,1907.49528064611,"kt"
1853,"CO2","ENE",5,1622.04553888862,"kt"
1853,"CO2","ENE",6,1440.77051516721,"kt"
1853,"CO2","ENE",7,1485.8970161112,"kt"
1853,"CO2","ENE",8,1412.31859596392,"kt"
1853,"CO2","ENE",9,1466.69735233208,"kt"
1853,"CO2","ENE",10,1702.02096938269,"kt"
1853,"CO2","ENE",11,1883.15104397687,"kt"
1853,"CO2","ENE",12,2385.35182395234,"kt"
1853,"CO2","IND",1,10557.8834289806,"kt"
1853,"CO2","IND",2,9536.31920821953,"kt"
1853,"CO2","IND",3,9503.4347872169,"kt"
1853,"CO2","IND",4,9197.22901827546,"kt"
1853,"CO2","IND",5,7922.22248915602,"kt"
1853,"CO2","IND",6,7156.7173229274,"kt"
1853,"CO2","IND",7,6867.95811322619,"kt"
1853,"CO2","IND",8,7395.27456702498,"kt"
1853,"CO2","IND",9,7156.36067937797,"kt"
1853,"CO2","IND",10,8449.53894295481,"kt"
1853,"CO2","IND",11,9197.05069650075,"kt"
1853,"CO2","IND",12,10558.0676948145,"kt"
1853,"CO2","TRA",1,249.734975147947,"kt"
1853,"CO2","TRA",2,225.567074327178,"kt"
1853,"CO2","TRA",3,249.734975147947,"kt"
1853,"CO2","TRA",4,241.679008207691,"kt"
1853,"CO2","TRA",5,249.734975147947,"kt"
1853,"CO2","TRA",6,241.679008207691,"kt"
1853,"CO2","TRA",7,249.734975147947,"kt"
1853,"CO2","TRA",8,249.734975147947,"kt"
1853,"CO2","TRA",9,241.679008207691,"kt"
1853,"CO2","TRA",10,249.734975147947,"kt"
1853,"CO2","TRA",11,241.679008207691,"kt"
1853,"CO2","TRA",12,249.734975147947,"kt"
1853,"CO2","SLV",1,0,"kt"
1853,"CO2","SLV",2,0,"kt"
1853,"CO2","SLV",3,0,"kt"
1853,"CO2","SLV",4,0,"kt"
1853,"CO2","SLV",5,0,"kt"
1853,"CO2","SLV",6,0,"kt"
1853,"CO2","SLV",7,0,"kt"
1853,"CO2","SLV",8,0,"kt"
1853,"CO2","SLV",9,0,"kt"
1853,"CO2","SLV",10,0,"kt"
1853,"CO2","SLV",11,0,"kt"
1853,"CO2","SLV",12,0,"kt"
1853,"CO2","WST",1,0,"kt"
1853,"CO2","WST",2,0,"kt"
1853,"CO2","WST",3,0,"kt"
1853,"CO2","WST",4,0,"kt"
1853,"CO2","WST",5,0,"kt"
1853,"CO2","WST",6,0,"kt"
1853,"CO2","WST",7,0,"kt"
1853,"CO2","WST",8,0,"kt"
1853,"CO2","WST",9,0,"kt"
1853,"CO2","WST",10,0,"kt"
1853,"CO2","WST",11,0,"kt"
1853,"CO2","WST",12,0,"kt"
1853,"CO2","SHP",1,0,"kt"
1853,"CO2","SHP",2,0,"kt"
1853,"CO2","SHP",3,0,"kt"
1853,"CO2","SHP",4,0,"kt"
1853,"CO2","SHP",5,0,"kt"
1853,"CO2","SHP",6,0,"kt"
1853,"CO2","SHP",7,0,"kt"
1853,"CO2","SHP",8,0,"kt"
1853,"CO2","SHP",9,0,"kt"
1853,"CO2","SHP",10,0,"kt"
1853,"CO2","SHP",11,0,"kt"
1853,"CO2","SHP",12,0,"kt"
1853,"CO2","RCO",1,11701.1898645412,"kt"
1853,"CO2","RCO",2,9535.78237794226,"kt"
1853,"CO2","RCO",3,8282.32926994066,"kt"
1853,"CO2","RCO",4,6119.98741870726,"kt"
1853,"CO2","RCO",5,3781.74853803569,"kt"
1853,"CO2","RCO",6,3360.03011547255,"kt"
1853,"CO2","RCO",7,3585.74897480503,"kt"
1853,"CO2","RCO",8,3585.99336302739,"kt"
1853,"CO2","RCO",9,3364.26091999653,"kt"
1853,"CO2","RCO",10,4564.42649104967,"kt"
1853,"CO2","RCO",11,6959.36095080777,"kt"
1853,"CO2","RCO",12,11436.0516019037,"kt"
1854,"CO2","AGR",1,0,"kt"
1854,"CO2","AGR",2,0,"kt"
1854,"CO2","AGR",3,0,"kt"
1854,"CO2","AGR",4,0,"kt"
1854,"CO2","AGR",5,0,"kt"
1854,"CO2","AGR",6,0,"kt"
1854,"CO2","AGR",7,0,"kt"
1854,"CO2","AGR",8,0,"kt"
1854,"CO2","AGR",9,0,"kt"
1854,"CO2","AGR",10,0,"kt"
1854,"CO2","AGR",11,0,"kt"
1854,"CO2","AGR",12,0,"kt"
1854,"CO2","ENE",1,3124.1222356632,"kt"
1854,"CO2","ENE",2,2637.37880005039,"kt"
1854,"CO2","ENE",3,2582.65412244491,"kt"
1854,"CO2","ENE",4,2278.50812537507,"kt"
1854,"CO2","ENE",5,1933.25520675531,"kt"
1854,"CO2","ENE",6,1726.14996753782,"kt"
1854,"CO2","ENE",7,1778.98142943192,"kt"
1854,"CO2","ENE",8,1684.01585176168,"kt"
1854,"CO2","ENE",9,1752.30501712363,"kt"
1854,"CO2","ENE",10,2032.33622760976,"kt"
1854,"CO2","ENE",11,2240.78718019699,"kt"
1854,"CO2","ENE",12,2836.30045249495,"kt"
1854,"CO2","IND",1,12386.9985540882,"kt"
1854,"CO2","IND",2,11188.4508850971,"kt"
1854,"CO2","IND",3,11149.7967551441,"kt"
1854,"CO2","IND",4,10790.5418775731,"kt"
1854,"CO2","IND",5,9294.53137132978,"kt"
1854,"CO2","IND",6,8396.3737360827,"kt"
1854,"CO2","IND",7,8057.54449822641,"kt"
1854,"CO2","IND",8,8676.25286061879,"kt"
1854,"CO2","IND",9,8395.95775058458,"kt"
1854,"CO2","IND",10,9913.23973372216,"kt"
1854,"CO2","IND",11,10790.333884824,"kt"
1854,"CO2","IND",12,12387.2134799289,"kt"
1854,"CO2","TRA",1,293.325265844267,"kt"
1854,"CO2","TRA",2,264.938949794822,"kt"
1854,"CO2","TRA",3,293.325265844267,"kt"
1854,"CO2","TRA",4,283.863160494452,"kt"
1854,"CO2","TRA",5,293.325265844267,"kt"
1854,"CO2","TRA",6,283.863160494452,"kt"
1854,"CO2","TRA",7,293.325265844267,"kt"
1854,"CO2","TRA",8,293.325265844267,"kt"
1854,"CO2","TRA",9,283.863160494452,"kt"
1854,"CO2","TRA",10,293.325265844267,"kt"
1854,"CO2","TRA",11,283.863160494452,"kt"
1854,"CO2","TRA",12,293.325265844267,"kt"
1854,"CO2","SLV",1,0,"kt"
1854,"CO2","SLV",2,0,"kt"
1854,"CO2","SLV",3,0,"kt"
1854,"CO2","SLV",4,0,"kt"
1854,"CO2","SLV",5,0,"kt"
1854,"CO2","SLV",6,0,"kt"
1854,"CO2","SLV",7,0,"kt"
1854,"CO2","SLV",8,0,"kt"
1854,"CO2","SLV",9,0,"kt"
1854,"CO2","SLV",10,0,"kt"
1854,"CO2","SLV",11,0,"kt"
1854,"CO2","SLV",12,0,"kt"
1854,"CO2","WST",1,0,"kt"
1854,"CO2","WST",2,0,"kt"
1854,"CO2","WST",3,0,"kt"
1854,"CO2","WST",4,0,"kt"
1854,"CO2","WST",5,0,"kt"
1854,"CO2","WST",6,0,"kt"
1854,"CO2","WST",7,0,"kt"
1854,"CO2","WST",8,0,"kt"
1854,"CO2","WST",9,0,"kt"
1854,"CO2","WST",10,0,"kt"
1854,"CO2","WST",11,0,"kt"
1854,"CO2","WST",12,0,"kt"
1854,"CO2","SHP",1,0,"kt"
1854,"CO2","SHP",2,0,"kt"
1854,"CO2","SHP",3,0,"kt"
1854,"CO2","SHP",4,0,"kt"
1854,"CO2","SHP",5,0,"kt"
1854,"CO2","SHP",6,0,"kt"
1854,"CO2","SHP",7,0,"kt"
1854,"CO2","SHP",8,0,"kt"
1854,"CO2","SHP",9,0,"kt"
1854,"CO2","SHP",10,0,"kt"
1854,"CO2","SHP",11,0,"kt"
1854,"CO2","SHP",12,0,"kt"
1854,"CO2","RCO",1,13777.0949126166,"kt"
1854,"CO2","RCO",2,11245.0497978516,"kt"
1854,"CO2","RCO",3,9771.78646312683,"kt"
1854,"CO2","RCO",4,7254.03307411152,"kt"
1854,"CO2","RCO",5,4464.90214853048,"kt"
1854,"CO2","RCO",6,3965.09599787771,"kt"
1854,"CO2","RCO",7,4231.48675626988,"kt"
1854,"CO2","RCO",8,4231.75458206851,"kt"
1854,"CO2","RCO",9,3969.76444368689,"kt"
1854,"CO2","RCO",10,5395.37789047,"kt"
1854,"CO2","RCO",11,8208.73744995392,"kt"
1854,"CO2","RCO",12,13468.305410756,"kt"
1855,"CO2","AGR",1,0,"kt"
1855,"CO2","AGR",2,0,"kt"
1855,"CO2","AGR",3,0,"kt"
1855,"CO2","AGR",4,0,"kt"
1855,"CO2","AGR",5,0,"kt"
1855,"CO2","AGR",6,0,"kt"
1855,"CO2","AGR",7,0,"kt"
1855,"CO2","AGR",8,0,"kt"
1855,"CO2","AGR",9,0,"kt"
1855,"CO2","AGR",10,0,"kt"
1855,"CO2","AGR",11,0,"kt"
1855,"CO2","AGR",12,0,"kt"
1855,"CO2","ENE",1,3434.05148707688,"kt"
1855,"CO2","ENE",2,2897.94934323323,"kt"
1855,"CO2","ENE",3,2800.17243731542,"kt"
1855,"CO2","ENE",4,2473.5932117566,"kt"
1855,"CO2","ENE",5,2115.47099868841,"kt"
1855,"CO2","ENE",6,1869.49545670123,"kt"
1855,"CO2","ENE",7,1929.72109408079,"kt"
1855,"CO2","ENE",8,1844.26287892874,"kt"
1855,"CO2","ENE",9,1905.74532625072,"kt"
1855,"CO2","ENE",10,2210.67544079519,"kt"
1855,"CO2","ENE",11,2456.76507396823,"kt"
1855,"CO2","ENE",12,3108.6239691743,"kt"
1855,"CO2","IND",1,12464.6729334191,"kt"
1855,"CO2","IND",2,11258.6286073782,"kt"
1855,"CO2","IND",3,11219.8854238627,"kt"
1855,"CO2","IND",4,10858.4129465714,"kt"
1855,"CO2","IND",5,9353.29743568778,"kt"
1855,"CO2","IND",6,8449.60610961811,"kt"
1855,"CO2","IND",7,8108.74723659526,"kt"
1855,"CO2","IND",8,8731.25964660538,"kt"
1855,"CO2","IND",9,8449.1467990429,"kt"
1855,"CO2","IND",10,9975.8098456979,"kt"
1855,"CO2","IND",11,10858.1832912838,"kt"
1855,"CO2","IND",12,12464.910243883,"kt"
1855,"CO2","TRA",1,316.555469012255,"kt"
1855,"CO2","TRA",2,285.921068785262,"kt"
1855,"CO2","TRA",3,316.555469012255,"kt"
1855,"CO2","TRA",4,306.344002269924,"kt"
1855,"CO2","TRA",5,316.555469012255,"kt"
1855,"CO2","TRA",6,306.344002269924,"kt"
1855,"CO2","TRA",7,316.555469012255,"kt"
1855,"CO2","TRA",8,316.555469012255,"kt"
1855,"CO2","TRA",9,306.344002269924,"kt"
1855,"CO2","TRA",10,316.555469012255,"kt"
1855,"CO2","TRA",11,306.344002269924,"kt"
1855,"CO2","TRA",12,316.555469012255,"kt"
1855,"CO2","SLV",1,0.0209992092005939,"kt"
1855,"CO2","SLV",2,0.0189670276650526,"kt"
1855,"CO2","SLV",3,0.0209992092005939,"kt"
1855,"CO2","SLV",4,0.0203218153554134,"kt"
1855,"CO2","SLV",5,0.0209992092005939,"kt"
1855,"CO2","SLV",6,0.0203218153554134,"kt"
1855,"CO2","SLV",7,0.0209992092005939,"kt"
1855,"CO2","SLV",8,0.0209992092005939,"kt"
1855,"CO2","SLV",9,0.0203218153554134,"kt"
1855,"CO2","SLV",10,0.0209992092005939,"kt"
1855,"CO2","SLV",11,0.0203218153554134,"kt"
1855,"CO2","SLV",12,0.0209992092005939,"kt"
1855,"CO2","WST",1,0,"kt"
1855,"CO2","WST",2,0,"kt"
1855,"CO2","WST",3,0,"kt"
1855,"CO2","WST",4,0,"kt"
1855,"CO2","WST",5,0,"kt"
1855,"CO2","WST",6,0,"kt"
1855,"CO2","WST",7,0,"kt"
1855,"CO2","WST",8,0,"kt"
1855,"CO2","WST",9,0,"kt"
1855,"CO2","WST",10,0,"kt"
1855,"CO2","WST",11,0,"kt"
1855,"CO2","WST",12,0,"kt"
1855,"CO2","SHP",1,0,"kt"
1855,"CO2","SHP",2,0,"kt"
1855,"CO2","SHP",3,0,"kt"
1855,"CO2","SHP",4,0,"kt"
1855,"CO2","SHP",5,0,"kt"
1855,"CO2","SHP",6,0,"kt"
1855,"CO2","SHP",7,0,"kt"
1855,"CO2","SHP",8,0,"kt"
1855,"CO2","SHP",9,0,"kt"
1855,"CO2","SHP",10,0,"kt"
1855,"CO2","SHP",11,0,"kt"
1855,"CO2","SHP",12,0,"kt"
1855,"CO2","RCO",1,13695.6540471586,"kt"
1855,"CO2","RCO",2,11123.4772322504,"kt"
1855,"CO2","RCO",3,9656.3648878847,"kt"
1855,"CO2","RCO",4,7068.94186693572,"kt"
1855,"CO2","RCO",5,4397.06735259282,"kt"
1855,"CO2","RCO",6,3914.77043280946,"kt"
1855,"CO2","RCO",7,4177.62717605169,"kt"
1855,"CO2","RCO",8,4177.93398324726,"kt"
1855,"CO2","RCO",9,3919.9747660066,"kt"
1855,"CO2","RCO",10,5300.68352662192,"kt"
1855,"CO2","RCO",11,8130.5167745391,"kt"
1855,"CO2","RCO",12,13378.188526348,"kt"
1856,"CO2","AGR",1,0,"kt"
1856,"CO2","AGR",2,0,"kt"
1856,"CO2","AGR",3,0,"kt"
1856,"CO2","AGR",4,0,"kt"
1856,"CO2","AGR",5,0,"kt"
1856,"CO2","AGR",6,0,"kt"
1856,"CO2","AGR",7,0,"kt"
1856,"CO2","AGR",8,0,"kt"
1856,"CO2","AGR",9,0,"kt"
1856,"CO2","AGR",10,0,"kt"
1856,"CO2","AGR",11,0,"kt"
1856,"CO2","AGR",12,0,"kt"
1856,"CO2","ENE",1,3712.3332787761,"kt"
1856,"CO2","ENE",2,3133.57475017643,"kt"
1856,"CO2","ENE",3,3039.4216493301,"kt"
1856,"CO2","ENE",4,2684.42049300454,"kt"
1856,"CO2","ENE",5,2295.7067398872,"kt"
1856,"CO2","ENE",6,2037.95080593465,"kt"
1856,"CO2","ENE",7,2104.30421536565,"kt"
1856,"CO2","ENE",8,2008.760499913,"kt"
1856,"CO2","ENE",9,2076.58299202401,"kt"
1856,"CO2","ENE",10,2403.43886500552,"kt"
1856,"CO2","ENE",11,2660.73339994626,"kt"
1856,"CO2","ENE",12,3363.34135371851,"kt"
1856,"CO2","IND",1,13431.0969098602,"kt"
1856,"CO2","IND",2,12131.583744665,"kt"
1856,"CO2","IND",3,12089.8292135115,"kt"
1856,"CO2","IND",4,11700.4141657388,"kt"
1856,"CO2","IND",5,10078.6761161782,"kt"
1856,"CO2","IND",6,9104.99161579141,"kt"
1856,"CO2","IND",7,8737.70779870542,"kt"
1856,"CO2","IND",8,9408.49133631779,"kt"
1856,"CO2","IND",9,9104.41217280566,"kt"
1856,"CO2","IND",10,10749.4596537906,"kt"
1856,"CO2","IND",11,11700.1244442459,"kt"
1856,"CO2","IND",12,13431.3962887362,"kt"
1856,"CO2","TRA",1,382.662056802387,"kt"
1856,"CO2","TRA",2,345.630244853769,"kt"
1856,"CO2","TRA",3,382.662056802387,"kt"
1856,"CO2","TRA",4,370.318119486181,"kt"
1856,"CO2","TRA",5,382.662056802387,"kt"
1856,"CO2","TRA",6,370.318119486181,"kt"
1856,"CO2","TRA",7,382.662056802387,"kt"
1856,"CO2","TRA",8,382.662056802387,"kt"
1856,"CO2","TRA",9,370.318119486181,"kt"
1856,"CO2","TRA",10,382.662056802387,"kt"
1856,"CO2","TRA",11,370.318119486181,"kt"
1856,"CO2","TRA",12,382.662056802387,"kt"
1856,"CO2","SLV",1,0.0230991301206533,"kt"
1856,"CO2","SLV",2,0.0208637304315578,"kt"
1856,"CO2","SLV",3,0.0230991301206533,"kt"
1856,"CO2","SLV",4,0.0223539968909548,"kt"
1856,"CO2","SLV",5,0.0230991301206533,"kt"
1856,"CO2","SLV",6,0.0223539968909548,"kt"
1856,"CO2","SLV",7,0.0230991301206533,"kt"
1856,"CO2","SLV",8,0.0230991301206533,"kt"
1856,"CO2","SLV",9,0.0223539968909548,"kt"
1856,"CO2","SLV",10,0.0230991301206533,"kt"
1856,"CO2","SLV",11,0.0223539968909548,"kt"
1856,"CO2","SLV",12,0.0230991301206533,"kt"
1856,"CO2","WST",1,0,"kt"
1856,"CO2","WST",2,0,"kt"
1856,"CO2","WST",3,0,"kt"
1856,"CO2","WST",4,0,"kt"
1856,"CO2","WST",5,0,"kt"
1856,"CO2","WST",6,0,"kt"
1856,"CO2","WST",7,0,"kt"
1856,"CO2","WST",8,0,"kt"
1856,"CO2","WST",9,0,"kt"
1856,"CO2","WST",10,0,"kt"
1856,"CO2","WST",11,0,"kt"
1856,"CO2","WST",12,0,"kt"
1856,"CO2","SHP",1,0,"kt"
1856,"CO2","SHP",2,0,"kt"
1856,"CO2","SHP",3,0,"kt"
1856,"CO2","SHP",4,0,"kt"
1856,"CO2","SHP",5,0,"kt"
1856,"CO2","SHP",6,0,"kt"
1856,"CO2","SHP",7,0,"kt"
1856,"CO2","SHP",8,0,"kt"
1856,"CO2","SHP",9,0,"kt"
1856,"CO2","SHP",10,0,"kt"
1856,"CO2","SHP",11,0,"kt"
1856,"CO2","SHP",12,0,"kt"
1856,"CO2","RCO",1,14381.8058558922,"kt"
1856,"CO2","RCO",2,11665.4025096582,"kt"
1856,"CO2","RCO",3,10129.4955755766,"kt"
1856,"CO2","RCO",4,7371.32937351754,"kt"
1856,"CO2","RCO",5,4597.96808380799,"kt"
1856,"CO2","RCO",6,4096.91865345917,"kt"
1856,"CO2","RCO",7,4371.85518138181,"kt"
1856,"CO2","RCO",8,4372.19954188184,"kt"
1856,"CO2","RCO",9,4102.58819375079,"kt"
1856,"CO2","RCO",10,5541.53142090252,"kt"
1856,"CO2","RCO",11,8519.72371741652,"kt"
1856,"CO2","RCO",12,14047.4940733993,"kt"
1857,"CO2","AGR",1,0,"kt"
1857,"CO2","AGR",2,0,"kt"
1857,"CO2","AGR",3,0,"kt"
1857,"CO2","AGR",4,0,"kt"
1857,"CO2","AGR",5,0,"kt"
1857,"CO2","AGR",6,0,"kt"
1857,"CO2","AGR",7,0,"kt"
1857,"CO2","AGR",8,0,"kt"
1857,"CO2","AGR",9,0,"kt"
